# UltraTide data for line 1489R2051/nrt
#Shot    Time               status  ultraTide 
#Name: ACO.ULTRATIDE1
  2270   1252889560.9640    0     -0.15 
  2271   1252889566.4280    0     -0.15 
  2272   1252889572.1720    0     -0.15 
  2273   1252889577.7240    0     -0.15 
  2274   1252889583.1760    0     -0.15 
  2275   1252889588.8720    0     -0.15 
  2276   1252889594.2920    0     -0.15 
  2277   1252889599.7400    0     -0.15 
  2278   1252889605.4360    0     -0.15 
  2279   1252889611.1880    0     -0.15 
  2280   1252889616.8720    0     -0.15 
  2281   1252889622.5800    0     -0.15 
  2282   1252889628.0480    0     -0.15 
  2283   1252889633.4480    0     -0.15 
  2284   1252889639.1440    0     -0.15 
  2285   1252889645.0880    0     -0.15 
  2286   1252889651.0320    0     -0.15 
  2287   1252889656.8000    0     -0.15 
  2288   1252889662.5520    0     -0.15 
  2289   1252889668.1720    0     -0.15 
  2290   1252889673.7280    0     -0.15 
  2291   1252889679.3160    0     -0.15 
  2292   1252889684.9560    0     -0.15 
  2293   1252889690.5320    0     -0.15 
  2294   1252889696.0760    0     -0.15 
  2295   1252889701.6680    0     -0.15 
  2296   1252889707.1960    0     -0.15 
  2297   1252889712.8600    0     -0.15 
  2298   1252889718.4560    0     -0.15 
  2299   1252889723.9520    0     -0.15 
  2300   1252889729.6040    0     -0.15 
  2301   1252889735.4640    0     -0.15 
  2302   1252889740.9280    0     -0.15 
  2303   1252889746.3800    0     -0.15 
  2304   1252889752.1960    0     -0.15 
  2305   1252889757.9720    0     -0.15 
  2306   1252889763.3520    0     -0.15 
  2307   1252889769.5160    0     -0.15 
  2308   1252889775.7600    0     -0.15 
  2309   1252889781.4840    0     -0.15 
  2310   1252889787.1960    0     -0.15 
  2311   1252889793.0960    0     -0.15 
  2312   1252889799.1520    0     -0.15 
  2313   1252889805.0320    0     -0.15 
  2314   1252889810.5200    0     -0.15 
  2315   1252889816.1560    0     -0.15 
  2316   1252889822.0000    0     -0.15 
  2317   1252889827.8600    0     -0.15 
  2318   1252889833.5480    0     -0.15 
  2319   1252889839.1040    0     -0.15 
  2320   1252889844.6760    0     -0.15 
  2321   1252889850.1760    0     -0.15 
  2322   1252889855.6720    0     -0.15 
  2323   1252889861.1480    0     -0.15 
  2324   1252889866.6680    0     -0.15 
  2325   1252889872.1960    0     -0.15 
  2326   1252889877.7440    0     -0.15 
  2327   1252889883.1680    0     -0.15 
  2328   1252889888.5720    0     -0.15 
  2329   1252889894.1360    0     -0.15 
  2330   1252889899.6480    0     -0.15 
  2331   1252889905.2880    0     -0.15 
  2332   1252889910.9400    0     -0.15 
  2333   1252889916.4240    0     -0.15 
  2334   1252889921.8560    0     -0.15 
  2335   1252889927.5000    0     -0.15 
  2336   1252889933.0400    0     -0.15 
  2337   1252889938.7360    0     -0.15 
  2338   1252889944.3000    0     -0.15 
  2339   1252889949.9320    0     -0.15 
  2340   1252889955.3720    0     -0.15 
  2341   1252889961.2480    0     -0.15 
  2342   1252889967.0920    0     -0.15 
  2343   1252889972.7640    0     -0.15 
  2344   1252889978.5360    0     -0.15 
  2345   1252889984.2760    0     -0.15 
  2346   1252889989.7360    0     -0.15 
  2347   1252889995.4000    0     -0.15 
  2348   1252890000.8200    0     -0.16 
  2349   1252890006.2960    0     -0.16 
  2350   1252890011.9520    0     -0.16 
  2351   1252890017.3480    0     -0.16 
  2352   1252890022.8040    0     -0.16 
  2353   1252890028.4200    0     -0.16 
  2354   1252890033.8400    0     -0.16 
  2355   1252890039.4440    0     -0.16 
  2356   1252890044.9200    0     -0.16 
  2357   1252890050.2600    0     -0.16 
  2358   1252890055.8680    0     -0.16 
  2359   1252890061.5280    0     -0.16 
  2360   1252890067.0160    0     -0.16 
  2361   1252890072.5480    0     -0.16 
  2362   1252890078.0440    0     -0.16 
  2363   1252890083.6720    0     -0.16 
  2364   1252890089.2040    0     -0.16 
  2365   1252890094.6400    0     -0.16 
  2366   1252890100.2840    0     -0.16 
  2367   1252890106.0320    0     -0.16 
  2368   1252890111.6880    0     -0.16 
  2369   1252890117.3280    0     -0.16 
  2370   1252890122.9880    0     -0.16 
  2371   1252890128.8200    0     -0.16 
  2372   1252890134.3120    0     -0.16 
  2373   1252890139.7680    0     -0.16 
  2374   1252890145.3880    0     -0.16 
  2375   1252890151.0800    0     -0.16 
  2376   1252890156.5280    0     -0.16 
  2377   1252890162.0720    0     -0.16 
  2378   1252890167.6080    0     -0.16 
  2379   1252890173.2240    0     -0.16 
  2380   1252890178.6720    0     -0.16 
  2381   1252890184.1120    0     -0.16 
  2382   1252890189.7080    0     -0.16 
  2383   1252890195.1840    0     -0.16 
  2384   1252890200.7080    0     -0.16 
  2385   1252890206.1800    0     -0.16 
  2386   1252890211.9920    0     -0.16 
  2387   1252890218.0480    0     -0.16 
  2388   1252890223.9760    0     -0.16 
  2389   1252890229.4080    0     -0.16 
  2390   1252890235.1120    0     -0.16 
  2391   1252890240.9520    0     -0.16 
  2392   1252890246.3720    0     -0.16 
  2393   1252890252.1280    0     -0.16 
  2394   1252890258.3600    0     -0.16 
  2395   1252890264.3280    0     -0.16 
  2396   1252890269.9640    0     -0.16 
  2397   1252890275.8080    0     -0.16 
  2398   1252890281.7600    0     -0.16 
  2399   1252890287.3200    0     -0.16 
  2400   1252890292.9360    0     -0.16 
  2401   1252890298.5480    0     -0.16 
  2402   1252890304.0200    0     -0.16 
  2403   1252890309.6920    0     -0.16 
