# UltraTide data for line 2973P1018/nrt
#Shot    Time               status  ultraTide 
#Name: ACO.ULTRATIDE1
  4324   1251690690.7000    0     -0.02 
  4323   1251690696.4720    0     -0.02 
  4322   1251690701.8440    0     -0.02 
  4321   1251690707.5200    0     -0.02 
  4320   1251690713.0520    0     -0.02 
  4319   1251690718.7200    0     -0.02 
  4318   1251690724.2040    0     -0.02 
  4317   1251690729.6600    0     -0.02 
  4316   1251690735.2960    0     -0.02 
  4315   1251690741.0000    0     -0.02 
  4314   1251690746.6680    0     -0.02 
  4313   1251690752.1760    0     -0.02 
  4312   1251690757.8480    0     -0.02 
  4311   1251690763.2840    0     -0.02 
  4310   1251690768.8760    0     -0.02 
  4309   1251690774.5600    0     -0.02 
  4308   1251690780.0400    0     -0.02 
  4307   1251690785.6040    0     -0.02 
  4306   1251690791.1920    0     -0.02 
  4305   1251690796.7440    0     -0.02 
  4304   1251690802.3360    0     -0.02 
  4303   1251690808.0720    0     -0.02 
  4302   1251690813.6400    0     -0.02 
  4301   1251690819.5640    0     -0.02 
  4300   1251690825.1680    0     -0.02 
  4299   1251690830.6600    0     -0.02 
  4298   1251690836.5520    0     -0.02 
  4297   1251690842.1080    0     -0.02 
  4296   1251690847.5200    0     -0.02 
  4295   1251690853.3520    0     -0.02 
  4294   1251690858.8840    0     -0.02 
  4293   1251690864.5840    0     -0.02 
  4292   1251690870.2160    0     -0.02 
  4291   1251690875.6760    0     -0.02 
  4290   1251690881.5120    0     -0.02 
  4289   1251690887.1840    0     -0.02 
  4288   1251690892.6680    0     -0.02 
  4287   1251690898.3280    0     -0.02 
  4286   1251690903.9200    0     -0.02 
  4285   1251690909.6160    0     -0.02 
  4284   1251690914.9760    0     -0.02 
  4283   1251690920.5760    0     -0.02 
  4282   1251690926.2400    0     -0.02 
  4281   1251690931.6720    0     -0.02 
  4280   1251690937.3600    0     -0.02 
  4279   1251690942.9040    0     -0.02 
  4278   1251690948.5520    0     -0.02 
  4277   1251690954.0200    0     -0.02 
  4276   1251690959.5480    0     -0.02 
  4275   1251690965.2720    0     -0.02 
  4274   1251690970.8480    0     -0.02 
  4273   1251690976.3280    0     -0.02 
  4272   1251690981.9680    0     -0.02 
  4271   1251690987.4360    0     -0.02 
  4270   1251690992.9680    0     -0.02 
  4269   1251690998.6560    0     -0.02 
  4268   1251691004.2600    0     -0.02 
  4267   1251691009.7760    0     -0.02 
  4266   1251691015.3000    0     -0.02 
  4265   1251691021.1000    0     -0.02 
  4264   1251691026.6760    0     -0.02 
  4263   1251691032.0400    0     -0.02 
  4262   1251691037.7520    0     -0.02 
  4261   1251691043.3320    0     -0.02 
  4260   1251691048.8880    0     -0.02 
  4259   1251691054.4240    0     -0.02 
  4258   1251691059.9400    0     -0.02 
  4257   1251691065.5440    0     -0.02 
  4256   1251691071.0480    0     -0.02 
  4255   1251691076.6000    0     -0.02 
  4254   1251691082.2120    0     -0.02 
  4253   1251691087.9160    0     -0.02 
  4252   1251691093.4840    0     -0.02 
  4251   1251691098.9520    0     -0.02 
  4250   1251691104.5440    0     -0.02 
  4249   1251691110.2240    0     -0.02 
  4248   1251691115.7160    0     -0.02 
  4247   1251691121.2280    0     -0.02 
  4246   1251691126.9280    0     -0.02 
  4245   1251691132.4400    0     -0.02 
  4244   1251691137.8720    0     -0.02 
  4243   1251691143.7120    0     -0.02 
  4242   1251691149.1200    0     -0.02 
  4241   1251691154.6520    0     -0.02 
  4240   1251691160.6040    0     -0.02 
  4239   1251691166.1440    0     -0.02 
  4238   1251691171.5800    0     -0.02 
  4237   1251691177.4640    0     -0.02 
  4236   1251691183.0920    0     -0.02 
  4235   1251691188.6040    0     -0.02 
  4234   1251691194.5920    0     -0.02 
  4233   1251691200.2960    0     -0.03 
  4232   1251691205.6960    0     -0.03 
  4231   1251691211.5040    0     -0.03 
  4230   1251691217.4120    0     -0.03 
  4229   1251691223.1160    0     -0.03 
  4228   1251691228.8480    0     -0.03 
  4227   1251691234.3960    0     -0.03 
  4226   1251691239.9200    0     -0.03 
  4225   1251691245.6000    0     -0.03 
  4224   1251691251.0880    0     -0.03 
  4223   1251691256.8400    0     -0.03 
  4222   1251691262.3960    0     -0.03 
  4221   1251691267.8480    0     -0.03 
  4220   1251691273.6680    0     -0.03 
  4219   1251691279.3400    0     -0.03 
  4218   1251691284.9720    0     -0.03 
  4217   1251691290.5440    0     -0.03 
  4216   1251691296.1080    0     -0.03 
  4215   1251691301.8760    0     -0.03 
  4214   1251691307.5320    0     -0.03 
  4213   1251691313.0480    0     -0.03 
  4212   1251691318.9240    0     -0.03 
  4211   1251691324.6480    0     -0.03 
  4210   1251691330.0920    0     -0.03 
  4209   1251691335.8120    0     -0.03 
  4208   1251691341.6480    0     -0.03 
  4207   1251691347.1600    0     -0.03 
  4206   1251691352.6800    0     -0.03 
  4205   1251691358.7840    0     -0.03 
  4204   1251691364.2720    0     -0.03 
  4203   1251691369.7720    0     -0.03 
  4202   1251691376.0280    0     -0.03 
  4201   1251691381.7000    0     -0.03 
  4200   1251691387.1640    0     -0.03 
