# UltraTide data for line 3821F1038/nrt
#Shot    Time               status  ultraTide 
#Name: ACO.ULTRATIDE1
  5106   1252360667.5320    0     -0.01 
  5105   1252360673.3600    0     -0.01 
  5104   1252360679.2800    0     -0.01 
  5103   1252360685.0040    0     -0.01 
  5102   1252360690.9080    0     -0.01 
  5101   1252360696.7280    0     -0.01 
  5100   1252360702.5800    0     -0.01 
  5099   1252360708.5520    0     -0.01 
  5098   1252360714.4880    0     -0.01 
  5097   1252360720.2880    0     -0.01 
  5096   1252360726.2040    0     -0.01 
  5095   1252360732.0160    0     -0.01 
  5094   1252360737.8040    0     -0.01 
  5093   1252360743.5120    0     -0.01 
  5092   1252360749.3200    0     -0.01 
  5091   1252360755.1480    0     -0.01 
  5090   1252360760.9760    0     -0.01 
  5089   1252360766.8880    0     -0.01 
  5088   1252360772.6640    0     -0.01 
  5087   1252360778.3880    0     -0.01 
  5086   1252360784.1920    0     -0.01 
  5085   1252360789.9640    0     -0.01 
  5084   1252360795.6560    0     -0.01 
  5083   1252360801.4640    0     0.08 
  5082   1252360807.2440    0     0.08 
  5081   1252360813.0400    0     0.08 
  5080   1252360818.7680    0     0.08 
  5079   1252360824.5880    0     0.08 
  5078   1252360830.3680    0     0.08 
  5077   1252360836.2120    0     0.08 
  5076   1252360842.0240    0     0.08 
  5075   1252360847.6800    0     0.08 
  5074   1252360853.5600    0     0.08 
  5073   1252360859.3280    0     0.08 
  5072   1252360865.1000    0     0.08 
  5071   1252360870.9120    0     0.08 
  5070   1252360876.7560    0     0.08 
  5069   1252360882.5840    0     0.08 
  5068   1252360888.3840    0     0.08 
  5067   1252360894.2480    0     0.08 
  5066   1252360900.1080    0     0.08 
  5065   1252360906.0000    0     0.08 
  5064   1252360911.8680    0     0.08 
  5063   1252360917.7560    0     0.08 
  5062   1252360923.6360    0     0.08 
  5061   1252360929.4680    0     0.08 
  5060   1252360935.3360    0     0.08 
  5059   1252360941.2600    0     0.08 
  5058   1252360947.0760    0     0.08 
  5057   1252360952.8720    0     0.08 
  5056   1252360958.7120    0     0.08 
  5055   1252360964.3840    0     0.08 
  5054   1252360970.3720    0     0.08 
  5053   1252360976.0600    0     0.08 
  5052   1252360981.9800    0     0.08 
  5051   1252360987.7920    0     0.08 
  5050   1252360993.6720    0     0.08 
  5049   1252360999.5160    0     0.08 
  5048   1252361005.2760    0     0.08 
  5047   1252361011.1680    0     0.08 
  5046   1252361016.9040    0     0.08 
  5045   1252361022.7120    0     0.08 
  5044   1252361028.5400    0     0.08 
  5043   1252361034.2920    0     0.08 
  5042   1252361040.0840    0     0.08 
  5041   1252361045.8880    0     0.08 
  5040   1252361051.5960    0     0.08 
  5039   1252361057.4400    0     0.08 
  5038   1252361063.1600    0     0.08 
  5037   1252361068.9520    0     0.08 
  5036   1252361074.7520    0     0.08 
  5035   1252361080.5280    0     0.08 
  5034   1252361086.2560    0     0.08 
  5033   1252361091.9960    0     0.08 
  5032   1252361097.8720    0     0.08 
  5031   1252361103.5200    0     0.08 
  5030   1252361109.4320    0     0.08 
  5029   1252361115.1440    0     0.08 
  5028   1252361120.9400    0     0.08 
