# UltraTide data for line 3927P1033/nrt
#Shot    Time               status  ultraTide 
#Name: ACO.ULTRATIDE1
  1613   1252190192.7160    0     -0.12 
  1614   1252190198.2520    0     -0.12 
  1615   1252190203.8480    0     -0.12 
  1616   1252190209.4480    0     -0.12 
  1617   1252190215.2160    0     -0.12 
  1618   1252190220.7280    0     -0.12 
  1619   1252190226.4120    0     -0.12 
  1620   1252190232.0320    0     -0.12 
  1621   1252190237.7440    0     -0.12 
  1622   1252190243.3000    0     -0.12 
  1623   1252190248.9280    0     -0.12 
  1624   1252190254.5680    0     -0.12 
  1625   1252190260.2520    0     -0.12 
  1626   1252190265.8600    0     -0.12 
  1627   1252190271.5920    0     -0.12 
  1628   1252190277.2200    0     -0.12 
  1629   1252190282.8480    0     -0.12 
  1630   1252190288.4960    0     -0.12 
  1631   1252190294.0560    0     -0.12 
  1632   1252190299.6920    0     -0.12 
  1633   1252190305.3000    0     -0.12 
  1634   1252190310.9400    0     -0.12 
  1635   1252190316.5800    0     -0.12 
  1636   1252190322.1720    0     -0.12 
  1637   1252190327.7560    0     -0.12 
  1638   1252190333.4280    0     -0.12 
  1639   1252190339.0040    0     -0.12 
  1640   1252190344.4840    0     -0.12 
  1641   1252190350.3480    0     -0.12 
  1642   1252190355.8560    0     -0.12 
  1643   1252190361.5200    0     -0.12 
  1644   1252190367.2320    0     -0.12 
  1645   1252190372.8120    0     -0.12 
  1646   1252190378.5400    0     -0.12 
  1647   1252190384.1200    0     -0.12 
  1648   1252190389.8560    0     -0.12 
  1649   1252190395.3680    0     -0.12 
  1650   1252190401.0440    0     -0.11 
  1651   1252190406.6920    0     -0.11 
  1652   1252190412.3160    0     -0.11 
  1653   1252190417.9840    0     -0.11 
  1654   1252190423.7240    0     -0.11 
  1655   1252190429.2600    0     -0.11 
  1656   1252190435.0120    0     -0.11 
  1657   1252190440.6120    0     -0.11 
  1658   1252190446.2320    0     -0.11 
  1659   1252190451.8640    0     -0.11 
  1660   1252190457.5920    0     -0.11 
  1661   1252190463.0600    0     -0.11 
  1662   1252190468.7240    0     -0.11 
  1663   1252190474.3480    0     -0.11 
  1664   1252190479.9440    0     -0.11 
  1665   1252190485.6080    0     -0.11 
  1666   1252190491.2920    0     -0.11 
  1667   1252190496.7880    0     -0.11 
  1668   1252190502.4040    0     -0.11 
  1669   1252190508.0840    0     -0.11 
  1670   1252190513.4840    0     -0.11 
  1671   1252190519.2320    0     -0.11 
  1672   1252190524.6880    0     -0.11 
  1673   1252190530.3720    0     -0.11 
  1674   1252190535.9920    0     -0.11 
  1675   1252190541.5600    0     -0.11 
  1676   1252190547.2120    0     -0.11 
  1677   1252190552.8240    0     -0.11 
  1678   1252190558.4040    0     -0.11 
  1679   1252190564.0960    0     -0.11 
  1680   1252190569.7280    0     -0.11 
  1681   1252190575.1560    0     -0.11 
  1682   1252190580.8000    0     -0.11 
  1683   1252190586.4600    0     -0.11 
  1684   1252190592.0440    0     -0.11 
  1685   1252190597.5640    0     -0.11 
  1686   1252190603.2120    0     -0.11 
  1687   1252190608.6640    0     -0.11 
  1688   1252190614.3960    0     -0.11 
  1689   1252190619.8760    0     -0.11 
  1690   1252190625.5160    0     -0.11 
  1691   1252190631.2200    0     -0.11 
  1692   1252190636.6560    0     -0.11 
  1693   1252190642.3920    0     -0.11 
  1694   1252190647.8640    0     -0.11 
  1695   1252190653.5000    0     -0.11 
  1696   1252190659.1960    0     -0.11 
  1697   1252190664.6840    0     -0.11 
  1698   1252190670.3960    0     -0.11 
  1699   1252190675.8480    0     -0.11 
  1700   1252190681.5200    0     -0.11 
  1701   1252190687.2320    0     -0.11 
  1702   1252190692.8440    0     -0.11 
  1703   1252190698.4320    0     -0.11 
  1704   1252190704.0040    0     -0.11 
  1705   1252190709.4920    0     -0.11 
  1706   1252190715.2240    0     -0.11 
  1707   1252190720.8120    0     -0.11 
  1708   1252190726.3680    0     -0.11 
  1709   1252190731.9840    0     -0.11 
  1710   1252190737.5520    0     -0.11 
  1711   1252190743.1600    0     -0.11 
  1712   1252190748.7840    0     -0.11 
  1713   1252190754.4200    0     -0.11 
  1714   1252190759.9840    0     -0.11 
  1715   1252190765.5960    0     -0.11 
  1716   1252190771.2360    0     -0.11 
  1717   1252190776.7320    0     -0.11 
  1718   1252190782.2680    0     -0.11 
