# UltraTide data for line 2761F1026/nrt
#Shot    Time               status  ultraTide 
#Name: ACO.ULTRATIDE1
  4128   1251960108.3160    0     -0.00 
  4127   1251960113.7840    0     0.00 
  4126   1251960119.2600    0     0.00 
  4125   1251960124.7400    0     0.00 
  4124   1251960130.1920    0     0.00 
  4123   1251960135.7080    0     0.00 
  4122   1251960141.1760    0     0.00 
  4121   1251960146.6920    0     0.00 
  4120   1251960152.1680    0     0.00 
  4119   1251960157.7040    0     0.00 
  4118   1251960163.2080    0     0.00 
  4117   1251960168.6800    0     0.00 
  4116   1251960174.1640    0     0.00 
  4115   1251960179.6360    0     0.00 
  4114   1251960185.1080    0     0.00 
  4113   1251960190.6480    0     0.00 
  4112   1251960196.1200    0     0.00 
  4111   1251960201.6000    0     0.00 
  4110   1251960207.1560    0     0.00 
  4109   1251960212.6480    0     0.00 
  4108   1251960218.1880    0     0.00 
  4107   1251960223.6680    0     0.00 
  4106   1251960229.1560    0     0.00 
  4105   1251960234.6440    0     0.00 
  4104   1251960240.1040    0     0.00 
  4103   1251960245.6160    0     0.00 
  4102   1251960251.0800    0     0.00 
  4101   1251960256.6640    0     0.00 
  4100   1251960262.1720    0     0.00 
  4099   1251960267.6560    0     0.00 
  4098   1251960273.0920    0     0.00 
  4097   1251960278.5560    0     0.00 
  4096   1251960284.0720    0     0.00 
  4095   1251960289.6040    0     0.00 
  4094   1251960295.0960    0     0.00 
  4093   1251960300.5320    0     0.00 
  4092   1251960306.0400    0     0.00 
  4091   1251960311.5320    0     0.00 
  4090   1251960317.0120    0     0.00 
  4089   1251960322.5720    0     0.00 
  4088   1251960328.1320    0     0.00 
  4087   1251960333.6200    0     0.00 
  4086   1251960339.0920    0     0.00 
  4085   1251960344.5840    0     0.00 
  4084   1251960350.0840    0     0.00 
  4083   1251960355.6200    0     0.00 
  4082   1251960361.0720    0     0.00 
  4081   1251960366.5680    0     0.00 
  4080   1251960372.0600    0     0.00 
  4079   1251960377.5640    0     0.00 
  4078   1251960383.0480    0     0.00 
  4077   1251960388.5400    0     0.00 
  4076   1251960394.0640    0     0.00 
  4075   1251960399.5440    0     0.00 
  4074   1251960405.0320    0     0.00 
  4073   1251960410.5040    0     0.00 
  4072   1251960416.0120    0     0.00 
  4071   1251960421.4880    0     0.00 
  4070   1251960427.0240    0     0.00 
  4069   1251960432.5240    0     0.00 
  4068   1251960437.9880    0     0.00 
  4067   1251960443.5240    0     0.00 
  4066   1251960448.9960    0     0.00 
  4065   1251960454.5040    0     0.00 
  4064   1251960459.9840    0     0.00 
  4063   1251960465.5120    0     0.00 
  4062   1251960470.9880    0     0.00 
  4061   1251960476.5120    0     0.00 
  4060   1251960482.0240    0     0.00 
  4059   1251960487.5120    0     0.00 
  4058   1251960492.9800    0     0.00 
  4057   1251960498.5080    0     0.00 
  4056   1251960503.9840    0     0.00 
  4055   1251960509.4640    0     0.00 
  4054   1251960514.9680    0     0.00 
  4053   1251960520.4880    0     0.00 
