# UltraTide data for line 4245P1027/a027
#Shot    Time               status  ultraTide 
#Name: ACO.ULTRATIDE1
  1684   1251989763.6400    0     0.09 
  1685   1251989769.1680    0     0.09 
  1686   1251989774.7520    0     0.09 
  1687   1251989780.3000    0     0.09 
  1688   1251989785.8680    0     0.09 
  1689   1251989791.4280    0     0.09 
  1690   1251989796.9600    0     0.09 
  1691   1251989802.5520    0     0.09 
  1692   1251989808.0760    0     0.09 
  1693   1251989813.6440    0     0.09 
  1694   1251989819.1960    0     0.09 
  1695   1251989824.7320    0     0.09 
  1696   1251989830.1960    0     0.09 
  1697   1251989835.7960    0     0.09 
  1698   1251989841.1560    0     0.09 
  1699   1251989846.7800    0     0.09 
  1700   1251989852.4760    0     0.09 
  1701   1251989857.8880    0     0.09 
  1702   1251989863.3520    0     0.09 
  1703   1251989868.8320    0     0.09 
  1704   1251989874.4000    0     0.09 
  1705   1251989880.0080    0     0.09 
  1706   1251989885.5360    0     0.09 
  1707   1251989891.1560    0     0.09 
  1708   1251989896.7600    0     0.09 
  1709   1251989902.2720    0     0.09 
  1710   1251989907.9200    0     0.09 
  1711   1251989913.4680    0     0.09 
  1712   1251989918.9560    0     0.09 
  1713   1251989924.4880    0     0.09 
  1714   1251989930.0320    0     0.09 
  1715   1251989935.4480    0     0.09 
  1716   1251989941.0440    0     0.09 
  1717   1251989946.6200    0     0.09 
  1718   1251989952.1480    0     0.09 
  1719   1251989957.7000    0     0.09 
  1720   1251989963.1320    0     0.09 
  1721   1251989968.6760    0     0.09 
  1722   1251989974.1880    0     0.09 
  1723   1251989979.7040    0     0.09 
  1724   1251989985.1080    0     0.09 
  1725   1251989990.6840    0     0.09 
  1726   1251989996.3560    0     0.09 
  1727   1251990001.8880    0     0.07 
  1728   1251990007.4280    0     0.07 
  1729   1251990012.9760    0     0.07 
  1730   1251990018.5040    0     0.07 
  1731   1251990023.9800    0     0.07 
  1732   1251990029.4520    0     0.07 
  1733   1251990034.9920    0     0.07 
