# UltraTide data for line 3503R1022/nrt
#Shot    Time               status  ultraTide 
#Name: ACO.ULTRATIDE1
  4813   1251822456.4960    0     -0.10 
  4812   1251822461.9960    0     -0.10 
  4811   1251822467.4920    0     -0.10 
  4810   1251822472.8600    0     -0.10 
  4809   1251822478.2680    0     -0.10 
  4808   1251822483.7480    0     -0.10 
  4807   1251822489.1840    0     -0.10 
  4806   1251822494.5600    0     -0.10 
  4805   1251822499.9480    0     -0.10 
  4804   1251822505.4160    0     -0.10 
  4803   1251822510.7880    0     -0.10 
  4802   1251822516.1840    0     -0.10 
  4801   1251822521.5840    0     -0.10 
  4800   1251822527.0120    0     -0.10 
  4799   1251822532.4360    0     -0.10 
  4798   1251822537.8680    0     -0.10 
  4797   1251822543.2960    0     -0.10 
  4796   1251822548.7160    0     -0.10 
  4795   1251822554.2160    0     -0.10 
  4794   1251822559.6680    0     -0.10 
  4793   1251822565.1400    0     -0.10 
  4792   1251822570.6600    0     -0.10 
  4791   1251822576.1440    0     -0.10 
  4790   1251822581.6200    0     -0.10 
  4789   1251822587.1080    0     -0.10 
  4788   1251822592.5520    0     -0.10 
  4787   1251822598.0200    0     -0.10 
  4786   1251822603.5200    0     -0.12 
  4785   1251822609.0200    0     -0.12 
  4784   1251822614.5640    0     -0.12 
  4783   1251822620.0720    0     -0.12 
  4782   1251822625.5800    0     -0.12 
  4781   1251822631.0760    0     -0.12 
  4780   1251822636.5960    0     -0.12 
  4779   1251822642.0360    0     -0.12 
  4778   1251822647.5360    0     -0.12 
  4777   1251822653.0720    0     -0.12 
  4776   1251822658.5480    0     -0.12 
  4775   1251822664.0160    0     -0.12 
  4774   1251822669.6000    0     -0.12 
  4773   1251822675.1120    0     -0.12 
  4772   1251822680.5640    0     -0.12 
  4771   1251822686.0760    0     -0.12 
  4770   1251822691.5920    0     -0.12 
  4769   1251822697.1120    0     -0.12 
  4768   1251822702.6240    0     -0.12 
  4767   1251822708.1200    0     -0.12 
  4766   1251822713.5760    0     -0.12 
  4765   1251822719.1040    0     -0.12 
  4764   1251822724.6040    0     -0.12 
  4763   1251822730.0880    0     -0.12 
  4762   1251822735.5840    0     -0.12 
  4761   1251822741.0560    0     -0.12 
  4760   1251822746.5320    0     -0.12 
  4759   1251822752.1280    0     -0.12 
  4758   1251822757.5640    0     -0.12 
  4757   1251822763.0640    0     -0.12 
  4756   1251822768.6360    0     -0.12 
  4755   1251822774.1200    0     -0.12 
  4754   1251822779.5640    0     -0.12 
  4753   1251822785.1120    0     -0.12 
  4752   1251822790.6640    0     -0.12 
  4751   1251822796.0760    0     -0.12 
  4750   1251822801.5320    0     -0.12 
  4749   1251822807.0320    0     -0.12 
  4748   1251822812.5240    0     -0.12 
  4747   1251822817.9680    0     -0.12 
  4746   1251822823.4200    0     -0.12 
  4745   1251822828.9440    0     -0.12 
  4744   1251822834.4520    0     -0.12 
  4743   1251822839.9200    0     -0.12 
  4742   1251822845.4160    0     -0.12 
  4741   1251822850.9120    0     -0.12 
  4740   1251822856.3720    0     -0.12 
  4739   1251822861.9120    0     -0.12 
  4738   1251822867.4160    0     -0.12 
  4737   1251822872.8880    0     -0.12 
  4736   1251822878.3640    0     -0.12 
  4735   1251822883.8840    0     -0.12 
  4734   1251822889.3840    0     -0.12 
  4733   1251822894.8560    0     -0.12 
  4732   1251822900.2560    0     -0.12 
  4731   1251822905.8120    0     -0.12 
  4730   1251822911.4080    0     -0.12 
  4729   1251822916.9160    0     -0.12 
  4728   1251822922.3680    0     -0.12 
  4727   1251822927.8480    0     -0.12 
  4726   1251822933.3680    0     -0.12 
  4725   1251822938.8800    0     -0.12 
  4724   1251822944.4280    0     -0.12 
  4723   1251822949.9520    0     -0.12 
  4722   1251822955.4320    0     -0.12 
  4721   1251822960.9000    0     -0.12 
  4720   1251822966.4400    0     -0.12 
  4719   1251822971.9200    0     -0.12 
  4718   1251822977.4320    0     -0.12 
  4717   1251822982.9320    0     -0.12 
  4716   1251822988.3880    0     -0.12 
