# UltraTide data for line 3609P1002/a002
#Shot    Time               status  ultraTide 
#Name: ACO.ULTRATIDE1
  4911   1251158396.6120    0     0.09 
  4910   1251158402.9120    0     0.10 
  4909   1251158409.1680    0     0.10 
  4908   1251158415.4040    0     0.10 
  4907   1251158421.4720    0     0.10 
  4906   1251158427.5080    0     0.10 
  4905   1251158433.6200    0     0.10 
  4904   1251158439.7160    0     0.10 
  4903   1251158445.5400    0     0.10 
  4902   1251158451.6400    0     0.10 
  4901   1251158457.8440    0     0.10 
  4900   1251158463.8400    0     0.10 
  4899   1251158469.9640    0     0.10 
  4898   1251158476.0200    0     0.10 
  4897   1251158482.1600    0     0.10 
  4896   1251158488.2200    0     0.10 
  4895   1251158494.3000    0     0.10 
  4894   1251158500.3720    0     0.10 
  4893   1251158506.6360    0     0.10 
  4892   1251158512.7760    0     0.10 
  4891   1251158518.9760    0     0.10 
  4890   1251158525.2320    0     0.10 
  4889   1251158531.3240    0     0.10 
  4888   1251158537.4520    0     0.10 
  4887   1251158543.5800    0     0.10 
  4886   1251158549.6760    0     0.10 
  4885   1251158555.6560    0     0.10 
  4884   1251158561.7280    0     0.10 
  4883   1251158567.8480    0     0.10 
  4882   1251158573.6720    0     0.10 
  4881   1251158579.5840    0     0.10 
  4880   1251158585.4280    0     0.10 
  4879   1251158591.3920    0     0.10 
  4878   1251158597.4800    0     0.10 
  4877   1251158603.3440    0     0.10 
  4876   1251158609.2640    0     0.10 
  4875   1251158615.1520    0     0.10 
  4874   1251158621.1280    0     0.10 
  4873   1251158626.9840    0     0.10 
  4872   1251158632.8000    0     0.10 
  4871   1251158638.6440    0     0.10 
  4870   1251158644.6120    0     0.10 
  4869   1251158650.3640    0     0.10 
  4868   1251158656.3920    0     0.10 
  4867   1251158662.3480    0     0.10 
  4866   1251158668.3400    0     0.10 
  4865   1251158674.3920    0     0.10 
  4864   1251158680.5640    0     0.10 
  4863   1251158686.6520    0     0.10 
  4862   1251158692.8600    0     0.10 
  4861   1251158699.0240    0     0.10 
  4860   1251158705.2600    0     0.10 
  4859   1251158711.6640    0     0.10 
  4858   1251158718.0280    0     0.10 
  4857   1251158724.2200    0     0.10 
  4856   1251158730.7280    0     0.10 
  4855   1251158736.6520    0     0.10 
  4854   1251158742.9800    0     0.10 
  4853   1251158749.3320    0     0.10 
  4852   1251158755.4400    0     0.10 
  4851   1251158762.0760    0     0.10 
  4850   1251158768.2000    0     0.10 
  4849   1251158774.6240    0     0.10 
  4848   1251158781.3680    0     0.10 
  4847   1251158787.6320    0     0.10 
  4846   1251158793.9400    0     0.10 
  4845   1251158800.2200    0     0.10 
  4844   1251158806.2920    0     0.10 
  4843   1251158812.5720    0     0.10 
  4842   1251158818.8480    0     0.10 
  4841   1251158824.8720    0     0.10 
  4840   1251158830.9560    0     0.10 
  4839   1251158836.9160    0     0.10 
  4838   1251158842.7200    0     0.10 
  4837   1251158848.7200    0     0.10 
  4836   1251158854.7200    0     0.10 
  4835   1251158860.7400    0     0.10 
  4834   1251158866.5440    0     0.10 
  4833   1251158872.4440    0     0.10 
  4832   1251158878.3360    0     0.10 
  4831   1251158884.1800    0     0.10 
