# UltraTide data for line 3185F1014/nrt
#Shot    Time               status  ultraTide 
#Name: ACO.ULTRATIDE1
  4519   1251556309.6720    0     -0.20 
  4518   1251556315.4600    0     -0.20 
  4517   1251556321.4360    0     -0.20 
  4516   1251556327.3240    0     -0.20 
  4515   1251556333.1520    0     -0.20 
  4514   1251556338.9560    0     -0.20 
  4513   1251556344.9400    0     -0.20 
  4512   1251556350.6000    0     -0.20 
  4511   1251556356.6680    0     -0.20 
  4510   1251556362.3480    0     -0.20 
  4509   1251556368.2200    0     -0.20 
  4508   1251556374.2720    0     -0.20 
  4507   1251556380.0920    0     -0.20 
  4506   1251556386.1760    0     -0.20 
  4505   1251556392.0600    0     -0.20 
  4504   1251556397.9160    0     -0.20 
  4503   1251556403.7880    0     -0.20 
  4502   1251556409.8160    0     -0.20 
  4501   1251556415.6280    0     -0.20 
  4500   1251556421.6640    0     -0.20 
  4499   1251556427.6920    0     -0.20 
  4498   1251556433.5480    0     -0.20 
  4497   1251556439.4920    0     -0.20 
  4496   1251556445.4880    0     -0.20 
  4495   1251556451.3600    0     -0.20 
  4494   1251556457.2720    0     -0.20 
  4493   1251556463.1800    0     -0.20 
  4492   1251556469.1600    0     -0.20 
  4491   1251556475.0280    0     -0.20 
  4490   1251556480.9000    0     -0.20 
  4489   1251556486.6680    0     -0.20 
  4488   1251556492.7240    0     -0.20 
  4487   1251556498.5120    0     -0.20 
  4486   1251556504.4680    0     -0.20 
  4485   1251556510.2240    0     -0.20 
  4484   1251556516.2960    0     -0.20 
  4483   1251556522.1920    0     -0.20 
  4482   1251556528.0320    0     -0.20 
  4481   1251556533.9880    0     -0.20 
  4480   1251556539.7880    0     -0.20 
  4479   1251556545.8000    0     -0.20 
  4478   1251556551.6280    0     -0.20 
  4477   1251556557.6320    0     -0.20 
  4476   1251556563.3800    0     -0.20 
  4475   1251556569.3520    0     -0.20 
  4474   1251556575.1880    0     -0.20 
  4473   1251556581.1280    0     -0.20 
  4472   1251556587.1120    0     -0.20 
  4471   1251556593.0000    0     -0.20 
  4470   1251556598.9520    0     -0.20 
  4469   1251556604.8880    0     -0.20 
  4468   1251556610.7120    0     -0.20 
  4467   1251556616.7800    0     -0.20 
  4466   1251556622.4680    0     -0.20 
  4465   1251556628.6320    0     -0.20 
  4464   1251556634.3600    0     -0.20 
  4463   1251556640.4440    0     -0.20 
  4462   1251556646.3280    0     -0.20 
  4461   1251556652.1840    0     -0.20 
  4460   1251556658.2880    0     -0.20 
  4459   1251556664.1720    0     -0.20 
  4458   1251556670.0640    0     -0.20 
  4457   1251556676.0880    0     -0.20 
  4456   1251556681.8960    0     -0.20 
  4455   1251556687.8320    0     -0.20 
  4454   1251556693.6320    0     -0.20 
  4453   1251556699.5280    0     -0.20 
  4452   1251556705.3320    0     -0.20 
  4451   1251556711.3800    0     -0.20 
  4450   1251556717.2160    0     -0.20 
  4449   1251556723.1720    0     -0.20 
  4448   1251556729.0200    0     -0.20 
  4447   1251556734.8960    0     -0.20 
  4446   1251556740.8000    0     -0.20 
  4445   1251556746.6240    0     -0.20 
  4444   1251556752.6560    0     -0.20 
  4443   1251556758.4840    0     -0.20 
  4442   1251556764.5400    0     -0.20 
  4441   1251556770.3480    0     -0.20 
  4440   1251556776.4160    0     -0.20 
  4439   1251556782.1240    0     -0.20 
  4438   1251556788.1680    0     -0.20 
  4437   1251556793.9560    0     -0.20 
  4436   1251556799.8200    0     -0.18 
  4435   1251556805.8400    0     -0.18 
  4434   1251556811.6120    0     -0.18 
  4433   1251556817.6440    0     -0.18 
  4432   1251556823.4600    0     -0.18 
  4431   1251556829.3560    0     -0.18 
  4430   1251556835.4040    0     -0.18 
  4429   1251556841.1880    0     -0.18 
  4428   1251556847.1400    0     -0.18 
  4427   1251556852.9760    0     -0.18 
  4426   1251556858.8640    0     -0.18 
  4425   1251556864.8400    0     -0.18 
  4424   1251556870.8240    0     -0.18 
  4423   1251556876.6320    0     -0.18 
  4422   1251556882.6520    0     -0.18 
  4421   1251556888.4680    0     -0.18 
  4420   1251556894.3760    0     -0.18 
  4419   1251556900.3280    0     -0.18 
  4418   1251556906.3680    0     -0.18 
  4417   1251556912.2120    0     -0.18 
  4416   1251556918.1560    0     -0.18 
  4415   1251556924.0000    0     -0.18 
  4414   1251556929.9960    0     -0.18 
  4413   1251556935.8360    0     -0.18 
  4412   1251556941.7880    0     -0.18 
  4411   1251556947.5720    0     -0.18 
  4410   1251556953.6640    0     -0.18 
  4409   1251556959.6560    0     -0.18 
  4408   1251556965.4480    0     -0.18 
  4407   1251556971.5760    0     -0.18 
  4406   1251556977.5360    0     -0.18 
  4405   1251556983.5840    0     -0.18 
  4404   1251556989.6920    0     -0.18 
  4403   1251556995.5880    0     -0.18 
  4402   1251557001.5800    0     -0.18 
  4401   1251557007.6440    0     -0.18 
  4400   1251557013.5280    0     -0.18 
  4399   1251557019.5600    0     -0.18 
  4398   1251557025.4560    0     -0.18 
  4397   1251557031.3520    0     -0.18 
  4396   1251557037.4160    0     -0.18 
  4395   1251557043.3080    0     -0.18 
  4394   1251557049.1760    0     -0.18 
  4393   1251557055.1080    0     -0.18 
  4392   1251557061.0040    0     -0.18 
  4391   1251557066.9840    0     -0.18 
  4390   1251557072.6200    0     -0.18 
  4389   1251557078.7560    0     -0.18 
  4388   1251557084.4080    0     -0.18 
  4387   1251557090.4600    0     -0.18 
  4386   1251557096.3800    0     -0.18 
  4385   1251557102.3040    0     -0.18 
  4384   1251557108.3960    0     -0.18 
  4383   1251557114.1080    0     -0.18 
  4382   1251557119.9680    0     -0.18 
  4381   1251557125.9720    0     -0.18 
  4380   1251557131.7920    0     -0.18 
  4379   1251557137.6840    0     -0.18 
  4378   1251557143.6240    0     -0.18 
  4377   1251557149.4920    0     -0.18 
  4376   1251557155.4480    0     -0.18 
  4375   1251557161.3600    0     -0.18 
  4374   1251557167.2040    0     -0.18 
  4373   1251557173.0480    0     -0.18 
  4372   1251557178.9200    0     -0.18 
  4371   1251557184.8800    0     -0.18 
  4370   1251557190.5000    0     -0.18 
  4369   1251557196.5200    0     -0.18 
  4368   1251557202.1680    0     -0.18 
  4367   1251557208.2680    0     -0.18 
