# UltraTide data for line 3185P1012/a012
#Shot    Time               status  ultraTide 
#Name: ACO.ULTRATIDE1
  4519   1251491458.8080    0     0.18 
  4518   1251491464.4520    0     0.18 
  4517   1251491470.1080    0     0.18 
  4516   1251491475.7480    0     0.18 
  4515   1251491481.3440    0     0.18 
  4514   1251491486.9200    0     0.18 
  4513   1251491492.5400    0     0.18 
  4512   1251491498.1920    0     0.18 
  4511   1251491503.7200    0     0.18 
  4510   1251491509.3960    0     0.18 
  4509   1251491515.0280    0     0.18 
  4508   1251491520.6400    0     0.18 
  4507   1251491526.2440    0     0.18 
  4506   1251491531.8600    0     0.18 
  4505   1251491537.4760    0     0.18 
  4504   1251491543.0600    0     0.18 
  4503   1251491548.6800    0     0.18 
  4502   1251491554.2880    0     0.18 
  4501   1251491559.8480    0     0.18 
  4500   1251491565.4480    0     0.18 
  4499   1251491571.0760    0     0.18 
  4498   1251491576.6400    0     0.18 
  4497   1251491582.2480    0     0.18 
  4496   1251491587.8640    0     0.18 
  4495   1251491593.4800    0     0.18 
  4494   1251491599.0560    0     0.18 
  4493   1251491604.6760    0     0.18 
  4492   1251491610.2400    0     0.18 
  4491   1251491615.8720    0     0.18 
  4490   1251491621.4440    0     0.18 
  4489   1251491626.9200    0     0.18 
  4488   1251491632.5920    0     0.18 
  4487   1251491638.1960    0     0.18 
  4486   1251491643.8120    0     0.18 
  4485   1251491649.3560    0     0.18 
  4484   1251491654.9440    0     0.18 
  4483   1251491660.5760    0     0.18 
  4482   1251491666.1080    0     0.18 
  4481   1251491671.7200    0     0.18 
  4480   1251491677.3560    0     0.18 
  4479   1251491682.8800    0     0.18 
  4478   1251491688.4840    0     0.18 
  4477   1251491694.0800    0     0.18 
  4476   1251491699.6560    0     0.18 
  4475   1251491705.2120    0     0.18 
  4474   1251491710.7880    0     0.18 
  4473   1251491716.4000    0     0.18 
  4472   1251491721.9360    0     0.18 
  4471   1251491727.5720    0     0.18 
  4470   1251491733.1000    0     0.18 
  4469   1251491738.6920    0     0.18 
  4468   1251491744.2000    0     0.18 
  4467   1251491749.7560    0     0.18 
  4466   1251491755.3640    0     0.18 
  4465   1251491760.9240    0     0.18 
  4464   1251491766.5280    0     0.18 
  4463   1251491772.0840    0     0.18 
  4462   1251491777.7000    0     0.18 
  4461   1251491783.2480    0     0.18 
  4460   1251491788.8040    0     0.18 
  4459   1251491794.3800    0     0.18 
  4458   1251491799.9240    0     0.18 
  4457   1251491805.5000    0     0.18 
  4456   1251491811.0560    0     0.18 
  4455   1251491816.6200    0     0.18 
  4454   1251491822.2120    0     0.18 
  4453   1251491827.7960    0     0.18 
  4452   1251491833.2960    0     0.18 
  4451   1251491838.8640    0     0.18 
  4450   1251491844.4640    0     0.18 
  4449   1251491850.0000    0     0.18 
  4448   1251491855.5280    0     0.18 
  4447   1251491861.1280    0     0.18 
  4446   1251491866.7320    0     0.18 
  4445   1251491872.2160    0     0.18 
  4444   1251491877.7880    0     0.18 
  4443   1251491883.4040    0     0.18 
  4442   1251491888.9680    0     0.18 
  4441   1251491894.5440    0     0.18 
  4440   1251491900.1400    0     0.18 
  4439   1251491905.6520    0     0.18 
  4438   1251491911.2440    0     0.18 
  4437   1251491916.8320    0     0.18 
  4436   1251491922.3640    0     0.18 
  4435   1251491927.8840    0     0.18 
  4434   1251491933.4920    0     0.18 
  4433   1251491939.1360    0     0.18 
  4432   1251491944.7320    0     0.18 
  4431   1251491950.2720    0     0.18 
  4430   1251491955.7920    0     0.18 
  4429   1251491961.3640    0     0.18 
  4428   1251491966.9360    0     0.18 
  4427   1251491972.5040    0     0.18 
  4426   1251491978.0560    0     0.18 
  4425   1251491983.5400    0     0.18 
  4424   1251491989.0600    0     0.18 
  4423   1251491994.6000    0     0.18 
  4422   1251492000.1200    0     0.16 
  4421   1251492005.7400    0     0.16 
  4420   1251492011.2760    0     0.16 
  4419   1251492016.8360    0     0.16 
  4418   1251492022.4080    0     0.16 
  4417   1251492027.8760    0     0.16 
  4416   1251492033.4240    0     0.16 
  4415   1251492038.9240    0     0.16 
  4414   1251492044.5160    0     0.16 
  4413   1251492050.0640    0     0.16 
  4412   1251492055.5520    0     0.16 
  4411   1251492061.1240    0     0.16 
  4410   1251492066.6040    0     0.16 
  4409   1251492072.1480    0     0.16 
  4408   1251492077.7200    0     0.16 
  4407   1251492083.2960    0     0.16 
  4406   1251492088.7840    0     0.16 
  4405   1251492094.3960    0     0.16 
  4404   1251492099.9080    0     0.16 
  4403   1251492105.4120    0     0.16 
  4402   1251492111.0840    0     0.16 
  4401   1251492116.6680    0     0.16 
  4400   1251492122.2320    0     0.16 
  4399   1251492127.8280    0     0.16 
  4398   1251492133.4280    0     0.16 
  4397   1251492138.9640    0     0.16 
  4396   1251492144.5480    0     0.16 
  4395   1251492150.1280    0     0.16 
  4394   1251492155.7000    0     0.16 
  4393   1251492161.2160    0     0.16 
  4392   1251492166.7640    0     0.16 
  4391   1251492172.3240    0     0.16 
  4390   1251492177.9400    0     0.16 
  4389   1251492183.4720    0     0.16 
  4388   1251492189.0360    0     0.16 
  4387   1251492194.5680    0     0.16 
  4386   1251492200.1080    0     0.16 
  4385   1251492205.7360    0     0.16 
  4384   1251492211.2760    0     0.16 
  4383   1251492216.8160    0     0.16 
  4382   1251492222.3320    0     0.16 
  4381   1251492227.8880    0     0.16 
  4380   1251492233.4440    0     0.16 
  4379   1251492238.9680    0     0.16 
  4378   1251492244.5920    0     0.16 
  4377   1251492250.1720    0     0.16 
  4376   1251492255.8080    0     0.16 
  4375   1251492261.4000    0     0.16 
  4374   1251492266.9360    0     0.16 
  4373   1251492272.4640    0     0.16 
  4372   1251492278.0600    0     0.16 
  4371   1251492283.5960    0     0.16 
  4370   1251492289.1640    0     0.16 
  4369   1251492294.7840    0     0.16 
  4368   1251492300.3400    0     0.16 
  4367   1251492305.9360    0     0.16 
  4366   1251492311.4920    0     0.16 
  4365   1251492317.0840    0     0.16 
  4364   1251492322.6520    0     0.16 
  4363   1251492328.2000    0     0.16 
  4362   1251492333.8120    0     0.16 
  4361   1251492339.3720    0     0.16 
  4360   1251492344.8920    0     0.16 
  4359   1251492350.5040    0     0.16 
  4358   1251492356.0200    0     0.16 
  4357   1251492361.6440    0     0.16 
  4356   1251492367.2520    0     0.16 
  4355   1251492372.8520    0     0.16 
  4354   1251492378.4440    0     0.16 
  4353   1251492384.0520    0     0.16 
  4352   1251492389.6720    0     0.16 
  4351   1251492395.1720    0     0.16 
  4350   1251492400.7480    0     0.16 
  4349   1251492406.3240    0     0.16 
  4348   1251492411.9040    0     0.16 
  4347   1251492417.5200    0     0.16 
  4346   1251492423.1120    0     0.16 
  4345   1251492428.7440    0     0.16 
  4344   1251492434.3520    0     0.16 
  4343   1251492439.9680    0     0.16 
  4342   1251492445.5240    0     0.16 
  4341   1251492451.1240    0     0.16 
  4340   1251492456.7440    0     0.16 
  4339   1251492462.3440    0     0.16 
  4338   1251492467.9160    0     0.16 
  4337   1251492473.6240    0     0.16 
  4336   1251492479.1480    0     0.16 
  4335   1251492484.7480    0     0.16 
  4334   1251492490.3880    0     0.16 
  4333   1251492496.0080    0     0.16 
  4332   1251492501.6160    0     0.16 
  4331   1251492507.2040    0     0.16 
  4330   1251492512.8680    0     0.16 
  4329   1251492518.4320    0     0.16 
  4328   1251492524.0680    0     0.16 
  4327   1251492529.6560    0     0.16 
  4326   1251492535.1960    0     0.16 
  4325   1251492540.8720    0     0.16 
  4324   1251492546.4400    0     0.16 
  4323   1251492552.1640    0     0.16 
  4322   1251492557.7000    0     0.16 
  4321   1251492563.4320    0     0.16 
  4320   1251492568.9720    0     0.16 
  4319   1251492574.5800    0     0.16 
  4318   1251492580.2560    0     0.16 
  4317   1251492585.8400    0     0.16 
  4316   1251492591.4760    0     0.16 
  4315   1251492597.0800    0     0.16 
  4314   1251492602.7440    0     0.21 
  4313   1251492608.4240    0     0.21 
  4312   1251492614.0240    0     0.21 
  4311   1251492619.6200    0     0.21 
  4310   1251492625.2920    0     0.21 
  4309   1251492630.9440    0     0.21 
  4308   1251492636.5680    0     0.21 
  4307   1251492642.2560    0     0.21 
  4306   1251492647.8400    0     0.21 
  4305   1251492653.4840    0     0.21 
  4304   1251492659.1720    0     0.21 
  4303   1251492664.8000    0     0.21 
  4302   1251492670.4560    0     0.21 
  4301   1251492676.0760    0     0.21 
  4300   1251492681.7160    0     0.21 
  4299   1251492687.3560    0     0.21 
  4298   1251492693.0160    0     0.21 
  4297   1251492698.6840    0     0.21 
  4296   1251492704.3280    0     0.21 
  4295   1251492709.9560    0     0.21 
  4294   1251492715.5520    0     0.21 
  4293   1251492721.1440    0     0.21 
  4292   1251492726.7320    0     0.21 
  4291   1251492732.3280    0     0.21 
  4290   1251492737.9760    0     0.21 
  4289   1251492743.5520    0     0.21 
  4288   1251492749.1480    0     0.21 
  4287   1251492754.7040    0     0.21 
  4286   1251492760.3320    0     0.21 
  4285   1251492765.9560    0     0.21 
  4284   1251492771.5480    0     0.21 
  4283   1251492777.1800    0     0.21 
  4282   1251492782.7760    0     0.21 
  4281   1251492788.3720    0     0.21 
  4280   1251492794.0080    0     0.21 
  4279   1251492799.5720    0     0.21 
  4278   1251492805.1520    0     0.21 
  4277   1251492810.6920    0     0.21 
  4276   1251492816.2560    0     0.21 
  4275   1251492821.8440    0     0.21 
  4274   1251492827.4440    0     0.21 
  4273   1251492833.0160    0     0.21 
  4272   1251492838.6680    0     0.21 
  4271   1251492844.1520    0     0.21 
  4270   1251492849.8120    0     0.21 
  4269   1251492855.4000    0     0.21 
  4268   1251492861.0000    0     0.21 
  4267   1251492866.5520    0     0.21 
  4266   1251492872.1320    0     0.21 
  4265   1251492877.7640    0     0.21 
  4264   1251492883.3040    0     0.21 
  4263   1251492888.8760    0     0.21 
  4262   1251492894.3720    0     0.21 
  4261   1251492899.9720    0     0.21 
  4260   1251492905.4920    0     0.21 
  4259   1251492911.1080    0     0.21 
  4258   1251492916.6360    0     0.21 
  4257   1251492922.2280    0     0.21 
  4256   1251492927.8480    0     0.21 
  4255   1251492933.3840    0     0.21 
  4254   1251492938.9760    0     0.21 
  4253   1251492944.5760    0     0.21 
  4252   1251492950.2360    0     0.21 
  4251   1251492955.7840    0     0.21 
  4250   1251492961.3480    0     0.21 
  4249   1251492966.8960    0     0.21 
  4248   1251492972.4640    0     0.21 
  4247   1251492978.0680    0     0.21 
  4246   1251492983.6520    0     0.21 
  4245   1251492989.2760    0     0.21 
  4244   1251492994.8440    0     0.21 
  4243   1251493000.5560    0     0.21 
  4242   1251493006.0560    0     0.21 
  4241   1251493011.7280    0     0.21 
  4240   1251493017.3600    0     0.21 
  4239   1251493022.9840    0     0.21 
  4238   1251493028.6080    0     0.21 
  4237   1251493034.1680    0     0.21 
  4236   1251493039.8440    0     0.21 
  4235   1251493045.4880    0     0.21 
  4234   1251493051.0640    0     0.21 
  4233   1251493056.6400    0     0.21 
  4232   1251493062.2880    0     0.21 
  4231   1251493067.8920    0     0.21 
  4230   1251493073.4040    0     0.21 
  4229   1251493079.0840    0     0.21 
  4228   1251493084.6400    0     0.21 
  4227   1251493090.2240    0     0.21 
  4226   1251493095.8320    0     0.21 
  4225   1251493101.4360    0     0.21 
  4224   1251493107.0040    0     0.21 
  4223   1251493112.5840    0     0.21 
  4222   1251493118.2200    0     0.21 
  4221   1251493123.8720    0     0.21 
  4220   1251493129.4120    0     0.21 
  4219   1251493134.9760    0     0.21 
  4218   1251493140.6000    0     0.21 
  4217   1251493146.1240    0     0.21 
  4216   1251493151.6720    0     0.21 
  4215   1251493157.2040    0     0.21 
  4214   1251493162.8040    0     0.21 
  4213   1251493168.3400    0     0.21 
  4212   1251493173.9120    0     0.21 
  4211   1251493179.4880    0     0.21 
  4210   1251493185.1080    0     0.21 
  4209   1251493190.6800    0     0.21 
  4208   1251493196.2040    0     0.21 
  4207   1251493201.8000    0     0.24 
  4206   1251493207.3840    0     0.24 
  4205   1251493212.9600    0     0.24 
  4204   1251493218.6320    0     0.24 
  4203   1251493224.2600    0     0.24 
  4202   1251493229.7960    0     0.24 
  4201   1251493235.4080    0     0.24 
  4200   1251493241.0120    0     0.24 
  4199   1251493246.6680    0     0.24 
  4198   1251493252.2240    0     0.24 
  4197   1251493257.8560    0     0.24 
  4196   1251493263.4200    0     0.24 
  4195   1251493268.9400    0     0.24 
  4194   1251493274.5280    0     0.24 
  4193   1251493280.0560    0     0.24 
  4192   1251493285.6680    0     0.24 
  4191   1251493291.2280    0     0.24 
  4190   1251493296.7600    0     0.24 
  4189   1251493302.2800    0     0.24 
  4188   1251493307.8360    0     0.24 
  4187   1251493313.4680    0     0.24 
  4186   1251493318.9600    0     0.24 
  4185   1251493324.5880    0     0.24 
  4184   1251493330.1680    0     0.24 
  4183   1251493335.7280    0     0.24 
  4182   1251493341.2800    0     0.24 
  4181   1251493346.8240    0     0.24 
  4180   1251493352.3600    0     0.24 
  4179   1251493357.8960    0     0.24 
  4178   1251493363.4600    0     0.24 
  4177   1251493368.9560    0     0.24 
  4176   1251493374.5120    0     0.24 
  4175   1251493380.0360    0     0.24 
  4174   1251493385.5640    0     0.24 
  4173   1251493391.1000    0     0.24 
  4172   1251493396.6760    0     0.24 
  4171   1251493402.1800    0     0.24 
  4170   1251493407.7120    0     0.24 
  4169   1251493413.3200    0     0.24 
  4168   1251493418.8200    0     0.24 
  4167   1251493424.3440    0     0.24 
  4166   1251493429.9600    0     0.24 
  4165   1251493435.4600    0     0.24 
  4164   1251493441.0280    0     0.24 
  4163   1251493446.5520    0     0.24 
  4162   1251493452.1040    0     0.24 
  4161   1251493457.5880    0     0.24 
  4160   1251493463.1760    0     0.24 
  4159   1251493468.7240    0     0.24 
  4158   1251493474.2560    0     0.24 
  4157   1251493479.7840    0     0.24 
  4156   1251493485.3440    0     0.24 
  4155   1251493490.8520    0     0.24 
  4154   1251493496.3600    0     0.24 
  4153   1251493501.9960    0     0.24 
  4152   1251493507.5320    0     0.24 
  4151   1251493513.0640    0     0.24 
  4150   1251493518.6320    0     0.24 
  4149   1251493524.1800    0     0.24 
  4148   1251493529.7400    0     0.24 
  4147   1251493535.2840    0     0.24 
  4146   1251493540.8560    0     0.24 
  4145   1251493546.3600    0     0.24 
  4144   1251493551.9360    0     0.24 
  4143   1251493557.5160    0     0.24 
  4142   1251493563.0560    0     0.24 
  4141   1251493568.7000    0     0.24 
  4140   1251493574.2560    0     0.24 
  4139   1251493579.6760    0     0.24 
  4138   1251493585.2400    0     0.24 
  4137   1251493590.7800    0     0.24 
  4136   1251493596.3240    0     0.24 
  4135   1251493601.8040    0     0.24 
  4134   1251493607.3240    0     0.24 
  4133   1251493612.9240    0     0.24 
  4132   1251493618.4720    0     0.24 
