# UltraTide data for line 4775P1013/nrt
#Shot    Time               status  ultraTide 
#Name: ACO.ULTRATIDE1
  1803   1251520122.4360    0     -0.14 
  1804   1251520127.9720    0     -0.14 
  1805   1251520133.5280    0     -0.14 
  1806   1251520139.0120    0     -0.14 
  1807   1251520144.5280    0     -0.14 
  1808   1251520150.0480    0     -0.14 
  1809   1251520155.5840    0     -0.14 
  1810   1251520161.1480    0     -0.14 
  1811   1251520166.6920    0     -0.14 
  1812   1251520172.2760    0     -0.14 
  1813   1251520177.8200    0     -0.14 
  1814   1251520183.2760    0     -0.14 
  1815   1251520188.8840    0     -0.14 
  1816   1251520194.3400    0     -0.14 
  1817   1251520199.9320    0     -0.12 
  1818   1251520205.5000    0     -0.12 
  1819   1251520211.0080    0     -0.12 
  1820   1251520216.5560    0     -0.12 
  1821   1251520222.1120    0     -0.12 
  1822   1251520227.5840    0     -0.12 
  1823   1251520233.1360    0     -0.12 
  1824   1251520238.6640    0     -0.12 
  1825   1251520244.2000    0     -0.12 
  1826   1251520249.6800    0     -0.12 
  1827   1251520255.2600    0     -0.12 
  1828   1251520260.7240    0     -0.12 
  1829   1251520266.3280    0     -0.12 
  1830   1251520271.7800    0     -0.12 
  1831   1251520277.3680    0     -0.12 
  1832   1251520282.8160    0     -0.12 
  1833   1251520288.3320    0     -0.12 
  1834   1251520293.8640    0     -0.12 
  1835   1251520299.2800    0     -0.12 
  1836   1251520304.9320    0     -0.12 
  1837   1251520310.3960    0     -0.12 
  1838   1251520315.9080    0     -0.12 
  1839   1251520321.4120    0     -0.12 
  1840   1251520326.9160    0     -0.12 
  1841   1251520332.4480    0     -0.12 
  1842   1251520338.0000    0     -0.12 
  1843   1251520343.4600    0     -0.12 
  1844   1251520349.0280    0     -0.12 
  1845   1251520354.5480    0     -0.12 
  1846   1251520360.0560    0     -0.12 
  1847   1251520365.5360    0     -0.12 
  1848   1251520371.0440    0     -0.12 
  1849   1251520376.5680    0     -0.12 
  1850   1251520382.0920    0     -0.12 
  1851   1251520387.5680    0     -0.12 
  1852   1251520393.1320    0     -0.12 
  1853   1251520398.7160    0     -0.12 
  1854   1251520404.1680    0     -0.12 
  1855   1251520409.7000    0     -0.12 
  1856   1251520415.1800    0     -0.12 
  1857   1251520420.7120    0     -0.12 
  1858   1251520426.1840    0     -0.12 
  1859   1251520431.7000    0     -0.12 
  1860   1251520437.2280    0     -0.12 
  1861   1251520442.8160    0     -0.12 
  1862   1251520448.3400    0     -0.12 
  1863   1251520453.7880    0     -0.12 
  1864   1251520459.3040    0     -0.12 
  1865   1251520464.8240    0     -0.12 
  1866   1251520470.3480    0     -0.12 
  1867   1251520475.8280    0     -0.12 
  1868   1251520481.3560    0     -0.12 
  1869   1251520486.8520    0     -0.12 
  1870   1251520492.3960    0     -0.12 
  1871   1251520497.9000    0     -0.12 
  1872   1251520503.3360    0     -0.12 
  1873   1251520508.8920    0     -0.12 
