# UltraTide data for line 3079F1036/nrt
#Shot    Time               status  ultraTide 
#Name: ACO.ULTRATIDE1
  3430   1252301526.9240    0     0.36 
  3429   1252301532.4200    0     0.36 
  3428   1252301538.1960    0     0.36 
  3427   1252301543.8560    0     0.36 
  3426   1252301549.4560    0     0.36 
  3425   1252301555.0960    0     0.36 
  3424   1252301560.7840    0     0.36 
  3423   1252301566.5080    0     0.36 
  3422   1252301572.2520    0     0.36 
  3421   1252301577.8720    0     0.36 
  3420   1252301583.5160    0     0.36 
  3419   1252301589.2560    0     0.36 
  3418   1252301594.9440    0     0.36 
  3417   1252301600.7080    0     0.36 
  3416   1252301606.2640    0     0.36 
  3415   1252301611.8920    0     0.36 
  3414   1252301617.5320    0     0.36 
  3413   1252301623.1800    0     0.36 
  3412   1252301628.7440    0     0.36 
  3411   1252301634.3280    0     0.36 
  3410   1252301640.0080    0     0.36 
  3409   1252301645.6600    0     0.36 
  3408   1252301651.2440    0     0.36 
  3407   1252301656.9480    0     0.36 
  3406   1252301662.5480    0     0.36 
  3405   1252301668.2000    0     0.36 
  3404   1252301673.8160    0     0.36 
  3403   1252301679.4520    0     0.36 
  3402   1252301684.9520    0     0.36 
  3401   1252301690.6520    0     0.36 
  3400   1252301696.2280    0     0.36 
  3399   1252301701.8000    0     0.36 
  3398   1252301707.5680    0     0.36 
  3397   1252301713.2840    0     0.36 
  3396   1252301718.8160    0     0.36 
  3395   1252301724.5720    0     0.36 
  3394   1252301730.2320    0     0.36 
  3393   1252301735.7720    0     0.36 
  3392   1252301741.4640    0     0.36 
  3391   1252301747.1000    0     0.36 
  3390   1252301752.7680    0     0.36 
  3389   1252301758.3840    0     0.36 
  3388   1252301764.0960    0     0.36 
  3387   1252301769.6320    0     0.36 
  3386   1252301775.3760    0     0.36 
  3385   1252301781.0120    0     0.36 
  3384   1252301786.5160    0     0.36 
  3383   1252301792.2960    0     0.36 
  3382   1252301797.9760    0     0.36 
  3381   1252301803.6720    0     0.36 
  3380   1252301809.2880    0     0.36 
  3379   1252301814.9280    0     0.36 
  3378   1252301820.6280    0     0.36 
  3377   1252301826.2480    0     0.36 
  3376   1252301831.8400    0     0.36 
  3375   1252301837.6400    0     0.36 
  3374   1252301843.2920    0     0.36 
  3373   1252301848.9440    0     0.36 
  3372   1252301854.6120    0     0.36 
  3371   1252301860.2240    0     0.36 
  3370   1252301865.9200    0     0.36 
  3369   1252301871.7320    0     0.36 
  3368   1252301877.3400    0     0.36 
  3367   1252301883.0440    0     0.36 
  3366   1252301888.8040    0     0.36 
  3365   1252301894.4440    0     0.36 
  3364   1252301900.2600    0     0.36 
  3363   1252301905.9240    0     0.36 
  3362   1252301911.5480    0     0.36 
  3361   1252301917.3480    0     0.36 
  3360   1252301923.1000    0     0.36 
  3359   1252301928.6960    0     0.36 
  3358   1252301934.4040    0     0.36 
  3357   1252301940.0800    0     0.36 
  3356   1252301945.7320    0     0.36 
  3355   1252301951.3240    0     0.36 
  3354   1252301957.0400    0     0.36 
  3353   1252301962.8520    0     0.36 
  3352   1252301968.4040    0     0.36 
  3351   1252301974.1800    0     0.36 
  3350   1252301979.9520    0     0.36 
  3349   1252301985.7920    0     0.36 
  3348   1252301991.4160    0     0.36 
  3347   1252301997.2200    0     0.36 
  3346   1252302002.9160    0     0.31 
  3345   1252302008.6840    0     0.31 
  3344   1252302014.4160    0     0.31 
  3343   1252302020.0320    0     0.31 
  3342   1252302025.8360    0     0.31 
  3341   1252302031.4240    0     0.31 
  3340   1252302037.1000    0     0.31 
  3339   1252302042.6760    0     0.31 
  3338   1252302048.3480    0     0.31 
  3337   1252302053.8520    0     0.31 
  3336   1252302059.5520    0     0.31 
  3335   1252302065.1440    0     0.31 
  3334   1252302070.6440    0     0.31 
  3333   1252302076.4840    0     0.31 
  3332   1252302082.0720    0     0.31 
  3331   1252302087.7360    0     0.31 
  3330   1252302093.3160    0     0.31 
  3329   1252302098.9840    0     0.31 
  3328   1252302104.7560    0     0.31 
  3327   1252302110.3680    0     0.31 
  3326   1252302115.9920    0     0.31 
  3325   1252302121.7480    0     0.31 
  3324   1252302127.4640    0     0.31 
  3323   1252302133.1400    0     0.31 
  3322   1252302138.7200    0     0.31 
  3321   1252302144.4040    0     0.31 
  3320   1252302150.1080    0     0.31 
  3319   1252302155.6200    0     0.31 
  3318   1252302161.2640    0     0.31 
  3317   1252302166.8240    0     0.31 
  3316   1252302172.4080    0     0.31 
  3315   1252302178.1520    0     0.31 
  3314   1252302183.6120    0     0.31 
  3313   1252302189.4160    0     0.31 
  3312   1252302195.0600    0     0.31 
  3311   1252302200.5800    0     0.31 
  3310   1252302206.2440    0     0.31 
  3309   1252302211.8000    0     0.31 
  3308   1252302217.4640    0     0.31 
  3307   1252302222.8800    0     0.31 
  3306   1252302228.5400    0     0.31 
  3305   1252302234.1000    0     0.31 
  3304   1252302239.5800    0     0.31 
  3303   1252302245.2720    0     0.31 
  3302   1252302250.9160    0     0.31 
  3301   1252302256.3600    0     0.31 
  3300   1252302262.0960    0     0.31 
  3299   1252302267.8640    0     0.31 
  3298   1252302273.3360    0     0.31 
  3297   1252302279.0880    0     0.31 
  3296   1252302284.6640    0     0.31 
  3295   1252302290.3240    0     0.31 
  3294   1252302295.9160    0     0.31 
  3293   1252302301.5080    0     0.31 
  3292   1252302307.0520    0     0.31 
  3291   1252302312.7200    0     0.31 
  3290   1252302318.2560    0     0.31 
  3289   1252302323.9640    0     0.31 
  3288   1252302329.4080    0     0.31 
  3287   1252302335.0680    0     0.31 
  3286   1252302340.7920    0     0.31 
  3285   1252302346.3920    0     0.31 
  3284   1252302352.0200    0     0.31 
  3283   1252302357.6560    0     0.31 
  3282   1252302363.2640    0     0.31 
  3281   1252302368.8880    0     0.31 
  3280   1252302374.3880    0     0.31 
  3279   1252302380.1160    0     0.31 
  3278   1252302385.6040    0     0.31 
  3277   1252302391.1800    0     0.31 
  3276   1252302396.8200    0     0.31 
  3275   1252302402.3640    0     0.31 
  3274   1252302408.0600    0     0.31 
  3273   1252302413.5520    0     0.31 
  3272   1252302419.1040    0     0.31 
  3271   1252302424.7480    0     0.31 
  3270   1252302430.2440    0     0.31 
  3269   1252302435.8600    0     0.31 
  3268   1252302441.4920    0     0.31 
  3267   1252302447.1240    0     0.31 
  3266   1252302452.5840    0     0.31 
  3265   1252302458.1680    0     0.31 
  3264   1252302463.9080    0     0.31 
  3263   1252302469.3840    0     0.31 
  3262   1252302475.0440    0     0.31 
  3261   1252302480.5520    0     0.31 
  3260   1252302486.1480    0     0.31 
  3259   1252302491.6200    0     0.31 
  3258   1252302497.1040    0     0.31 
