# UltraTide data for line 2125P1048/nrt
#Shot    Time               status  ultraTide 
#Name: ACO.ULTRATIDE1
  3541   1252701361.6480    0     0.01 
  3540   1252701367.5640    0     0.01 
  3539   1252701372.9840    0     0.01 
  3538   1252701378.6960    0     0.01 
  3537   1252701384.1480    0     0.01 
  3536   1252701389.6640    0     0.01 
  3535   1252701395.2080    0     0.01 
  3534   1252701400.7960    0     0.01 
  3533   1252701406.2880    0     0.01 
  3532   1252701411.9040    0     0.01 
  3531   1252701417.5000    0     0.01 
  3530   1252701422.6920    0     0.01 
  3529   1252701428.1960    0     0.01 
  3528   1252701433.5040    0     0.01 
  3527   1252701439.1360    0     0.01 
  3526   1252701444.6720    0     0.01 
  3525   1252701450.0960    0     0.01 
  3524   1252701456.0960    0     0.01 
  3523   1252701461.2640    0     0.01 
  3522   1252701467.0200    0     0.01 
  3521   1252701472.4080    0     0.01 
  3520   1252701477.8520    0     0.01 
  3519   1252701483.6680    0     0.01 
  3518   1252701489.1440    0     0.01 
  3517   1252701494.9400    0     0.01 
  3516   1252701500.1880    0     0.01 
  3515   1252701505.8880    0     0.01 
  3514   1252701511.1680    0     0.01 
  3513   1252701516.6840    0     0.01 
  3512   1252701522.1560    0     0.01 
  3511   1252701527.7800    0     0.01 
  3510   1252701532.9320    0     0.01 
  3509   1252701538.7760    0     0.01 
  3508   1252701544.1960    0     0.01 
  3507   1252701549.6800    0     0.01 
  3506   1252701555.4920    0     0.01 
  3505   1252701560.9480    0     0.01 
  3504   1252701566.1360    0     0.01 
  3503   1252701571.8760    0     0.01 
  3502   1252701577.2920    0     0.01 
  3501   1252701582.7560    0     0.01 
  3500   1252701588.6960    0     0.01 
  3499   1252701593.7520    0     0.01 
  3498   1252701599.3120    0     0.04 
  3497   1252701605.0440    0     0.11 
  3496   1252701610.3520    0     0.11 
  3495   1252701615.8200    0     0.11 
  3494   1252701621.6000    0     0.11 
  3493   1252701627.2320    0     0.11 
  3492   1252701632.6000    0     0.11 
  3491   1252701638.6080    0     0.11 
  3490   1252701643.9680    0     0.11 
  3489   1252701649.3840    0     0.11 
  3488   1252701655.5280    0     0.11 
  3487   1252701660.6080    0     0.11 
  3486   1252701666.0480    0     0.11 
  3485   1252701672.0960    0     0.11 
  3484   1252701677.4200    0     0.11 
  3483   1252701683.1520    0     0.11 
  3482   1252701688.4600    0     0.11 
  3481   1252701693.9920    0     0.11 
  3480   1252701699.2560    0     0.11 
  3479   1252701704.7840    0     0.11 
  3478   1252701710.1720    0     0.11 
  3477   1252701715.6360    0     0.11 
  3476   1252701721.2760    0     0.11 
  3475   1252701726.9600    0     0.11 
  3474   1252701732.4680    0     0.11 
  3473   1252701738.0200    0     0.11 
  3472   1252701743.6280    0     0.11 
  3471   1252701748.8800    0     0.11 
  3470   1252701754.6280    0     0.11 
  3469   1252701760.2560    0     0.11 
  3468   1252701765.9760    0     0.11 
  3467   1252701771.5600    0     0.11 
  3466   1252701777.3120    0     0.11 
  3465   1252701783.1720    0     0.11 
  3464   1252701789.1480    0     0.11 
  3463   1252701794.8560    0     0.11 
  3462   1252701800.4520    0     0.11 
  3461   1252701806.3280    0     0.11 
  3460   1252701811.9680    0     0.11 
  3459   1252701817.6440    0     0.11 
  3458   1252701823.6000    0     0.11 
  3457   1252701829.4400    0     0.11 
  3456   1252701835.1640    0     0.11 
  3455   1252701840.9480    0     0.11 
  3454   1252701846.5800    0     0.11 
  3453   1252701852.4120    0     0.11 
  3452   1252701858.1320    0     0.11 
  3451   1252701863.5920    0     0.11 
  3450   1252701869.8920    0     0.11 
  3449   1252701875.1840    0     0.11 
  3448   1252701881.2960    0     0.11 
  3447   1252701887.1600    0     0.11 
  3446   1252701892.8960    0     0.11 
  3445   1252701898.7920    0     0.11 
  3444   1252701904.3640    0     0.11 
  3443   1252701910.1880    0     0.11 
  3442   1252701915.7320    0     0.11 
  3441   1252701921.3200    0     0.11 
  3440   1252701927.3080    0     0.11 
  3439   1252701932.5920    0     0.11 
  3438   1252701938.6200    0     0.11 
  3437   1252701944.3680    0     0.11 
  3436   1252701949.9400    0     0.11 
  3435   1252701955.7360    0     0.11 
  3434   1252701961.1680    0     0.11 
  3433   1252701967.0360    0     0.11 
  3432   1252701972.4640    0     0.11 
  3431   1252701978.1240    0     0.11 
  3430   1252701984.0160    0     0.11 
  3429   1252701989.5520    0     0.11 
  3428   1252701995.2680    0     0.11 
  3427   1252702000.6680    0     0.11 
  3426   1252702006.4000    0     0.11 
  3425   1252702012.0360    0     0.11 
  3424   1252702017.6760    0     0.11 
  3423   1252702023.4120    0     0.11 
  3422   1252702028.8200    0     0.11 
  3421   1252702034.4560    0     0.11 
  3420   1252702040.0880    0     0.11 
  3419   1252702045.4880    0     0.11 
  3418   1252702051.1480    0     0.11 
  3417   1252702056.8040    0     0.11 
  3416   1252702062.4320    0     0.11 
  3415   1252702067.9800    0     0.11 
  3414   1252702073.4520    0     0.11 
  3413   1252702079.0080    0     0.11 
  3412   1252702084.6200    0     0.11 
  3411   1252702090.0440    0     0.11 
  3410   1252702095.5600    0     0.11 
  3409   1252702101.0000    0     0.11 
  3408   1252702106.5240    0     0.11 
  3407   1252702112.1320    0     0.11 
  3406   1252702117.4920    0     0.11 
  3405   1252702122.9080    0     0.11 
  3404   1252702128.8920    0     0.11 
  3403   1252702134.1720    0     0.11 
  3402   1252702139.5760    0     0.11 
  3401   1252702145.4520    0     0.11 
  3400   1252702150.8680    0     0.11 
  3399   1252702156.1800    0     0.11 
  3398   1252702162.2000    0     0.11 
  3397   1252702167.3400    0     0.11 
  3396   1252702172.8800    0     0.11 
  3395   1252702178.8400    0     0.11 
  3394   1252702184.1520    0     0.11 
