# UltraTide data for line 5199P1003/a003
#Shot    Time               status  ultraTide 
#Name: ACO.ULTRATIDE1
  1899   1251190349.8360    0     -0.12 
  1900   1251190355.4880    0     -0.12 
  1901   1251190360.9760    0     -0.12 
  1902   1251190366.5480    0     -0.12 
  1903   1251190371.8760    0     -0.12 
  1904   1251190377.4640    0     -0.12 
  1905   1251190382.9760    0     -0.12 
  1906   1251190388.3960    0     -0.12 
  1907   1251190394.0520    0     -0.12 
  1908   1251190399.6200    0     -0.12 
  1909   1251190405.1440    0     -0.12 
  1910   1251190410.6760    0     -0.12 
  1911   1251190416.2920    0     -0.12 
  1912   1251190421.5640    0     -0.12 
  1913   1251190427.1320    0     -0.12 
  1914   1251190432.7560    0     -0.12 
  1915   1251190438.1960    0     -0.12 
  1916   1251190443.7920    0     -0.12 
  1917   1251190449.3840    0     -0.12 
  1918   1251190454.9960    0     -0.12 
  1919   1251190460.5920    0     -0.12 
  1920   1251190466.2320    0     -0.12 
  1921   1251190471.7400    0     -0.12 
  1922   1251190477.3320    0     -0.12 
  1923   1251190482.8800    0     -0.12 
  1924   1251190488.4680    0     -0.12 
  1925   1251190493.8600    0     -0.12 
  1926   1251190499.4600    0     -0.12 
  1927   1251190504.9520    0     -0.12 
  1928   1251190510.6360    0     -0.12 
  1929   1251190516.0640    0     -0.12 
  1930   1251190521.6360    0     -0.12 
  1931   1251190527.3120    0     -0.12 
  1932   1251190532.8280    0     -0.12 
  1933   1251190538.4160    0     -0.12 
  1934   1251190544.0160    0     -0.12 
  1935   1251190549.3400    0     -0.12 
  1936   1251190554.9440    0     -0.12 
  1937   1251190560.4320    0     -0.12 
  1938   1251190565.9560    0     -0.12 
  1939   1251190571.4520    0     -0.12 
  1940   1251190576.9040    0     -0.12 
  1941   1251190582.4040    0     -0.12 
  1942   1251190587.9200    0     -0.12 
  1943   1251190593.4720    0     -0.12 
  1944   1251190598.7800    0     -0.12 
  1945   1251190604.4520    0     -0.12 
  1946   1251190610.0480    0     -0.12 
  1947   1251190615.4280    0     -0.12 
  1948   1251190621.0320    0     -0.12 
  1949   1251190626.5760    0     -0.12 
  1950   1251190632.1080    0     -0.12 
  1951   1251190637.6480    0     -0.12 
  1952   1251190643.2480    0     -0.12 
  1953   1251190648.7000    0     -0.12 
  1954   1251190654.1360    0     -0.12 
  1955   1251190659.6920    0     -0.12 
  1956   1251190665.1880    0     -0.12 
  1957   1251190670.6080    0     -0.12 
  1958   1251190676.1040    0     -0.12 
  1959   1251190681.5520    0     -0.12 
  1960   1251190687.1440    0     -0.12 
  1961   1251190692.5800    0     -0.12 
  1962   1251190698.1600    0     -0.12 
  1963   1251190703.6480    0     -0.12 
  1964   1251190708.9240    0     -0.12 
  1965   1251190714.6160    0     -0.12 
  1966   1251190719.9440    0     -0.12 
  1967   1251190725.3560    0     -0.12 
  1968   1251190731.0480    0     -0.12 
  1969   1251190736.3560    0     -0.12 
  1970   1251190741.7840    0     -0.12 
  1971   1251190747.2920    0     -0.12 
  1972   1251190752.8040    0     -0.12 
  1973   1251190758.3560    0     -0.12 
  1974   1251190763.7800    0     -0.12 
  1975   1251190769.3440    0     -0.12 
  1976   1251190774.8960    0     -0.12 
  1977   1251190780.2120    0     -0.12 
  1978   1251190785.8200    0     -0.12 
  1979   1251190791.2560    0     -0.12 
  1980   1251190796.7640    0     -0.12 
  1981   1251190802.3800    0     -0.15 
  1982   1251190807.6800    0     -0.15 
  1983   1251190813.3520    0     -0.15 
  1984   1251190818.6560    0     -0.15 
  1985   1251190824.2720    0     -0.15 
  1986   1251190829.6960    0     -0.15 
  1987   1251190835.3400    0     -0.15 
  1988   1251190840.8520    0     -0.15 
  1989   1251190846.4280    0     -0.15 
  1990   1251190851.9760    0     -0.15 
  1991   1251190857.5320    0     -0.15 
  1992   1251190863.0600    0     -0.15 
  1993   1251190868.4520    0     -0.15 
  1994   1251190874.0000    0     -0.15 
  1995   1251190879.6520    0     -0.15 
  1996   1251190885.0600    0     -0.15 
  1997   1251190890.6440    0     -0.15 
  1998   1251190896.0800    0     -0.15 
  1999   1251190901.5480    0     -0.15 
  2000   1251190907.1960    0     -0.15 
  2001   1251190912.5680    0     -0.15 
  2002   1251190917.9520    0     -0.15 
  2003   1251190923.5480    0     -0.15 
  2004   1251190929.1360    0     -0.15 
  2005   1251190934.6160    0     -0.15 
  2006   1251190940.1000    0     -0.15 
  2007   1251190945.6040    0     -0.15 
  2008   1251190951.2240    0     -0.15 
  2009   1251190956.6280    0     -0.15 
  2010   1251190962.2320    0     -0.15 
  2011   1251190967.7240    0     -0.15 
  2012   1251190973.1800    0     -0.15 
  2013   1251190978.6640    0     -0.15 
  2014   1251190984.2600    0     -0.15 
  2015   1251190989.8920    0     -0.15 
  2016   1251190995.4080    0     -0.15 
  2017   1251191000.9080    0     -0.15 
  2018   1251191006.4240    0     -0.15 
  2019   1251191011.9600    0     -0.15 
  2020   1251191017.4320    0     -0.15 
  2021   1251191023.0160    0     -0.15 
  2022   1251191028.4840    0     -0.15 
  2023   1251191034.0760    0     -0.15 
  2024   1251191039.4720    0     -0.15 
  2025   1251191045.0520    0     -0.15 
  2026   1251191050.6400    0     -0.15 
  2027   1251191056.1440    0     -0.15 
  2028   1251191061.6880    0     -0.15 
  2029   1251191067.1440    0     -0.15 
  2030   1251191072.8520    0     -0.15 
  2031   1251191078.1840    0     -0.15 
  2032   1251191083.7520    0     -0.15 
  2033   1251191089.3920    0     -0.15 
  2034   1251191094.7360    0     -0.15 
  2035   1251191100.2680    0     -0.15 
  2036   1251191105.7640    0     -0.15 
  2037   1251191111.2440    0     -0.15 
  2038   1251191116.7920    0     -0.15 
  2039   1251191122.1960    0     -0.15 
  2040   1251191127.7320    0     -0.15 
