Line,Shot,Time,Min feather,Max feather,Avg feather
4033,1637,1252123430,1.00,1.12,1.06
4033,1638,1252123436,1.00,1.11,1.06
4033,1639,1252123441,0.99,1.10,1.05
4033,1640,1252123447,0.99,1.10,1.05
4033,1641,1252123453,0.99,1.09,1.05
4033,1642,1252123458,0.99,1.09,1.04
4033,1643,1252123464,0.98,1.08,1.04
4033,1644,1252123469,0.98,1.08,1.04
4033,1645,1252123475,0.98,1.07,1.03
4033,1646,1252123481,0.98,1.07,1.03
4033,1647,1252123486,0.98,1.06,1.03
4033,1648,1252123492,0.97,1.06,1.02
4033,1649,1252123497,0.97,1.05,1.02
4033,1650,1252123503,0.97,1.05,1.01
4033,1651,1252123508,0.97,1.04,1.01
4033,1652,1252123514,0.96,1.04,1.01
4033,1653,1252123519,0.96,1.04,1.00
4033,1654,1252123525,0.96,1.03,1.00
4033,1655,1252123530,0.95,1.03,1.00
4033,1656,1252123536,0.95,1.03,0.99
4033,1657,1252123542,0.95,1.02,0.99
4033,1658,1252123547,0.94,1.02,0.98
4033,1659,1252123553,0.94,1.02,0.98
4033,1660,1252123558,0.94,1.01,0.98
4033,1661,1252123564,0.93,1.01,0.97
4033,1662,1252123569,0.93,1.01,0.97
4033,1663,1252123575,0.92,1.00,0.96
4033,1664,1252123580,0.92,1.00,0.96
4033,1665,1252123586,0.92,1.00,0.96
4033,1666,1252123591,0.91,0.99,0.95
4033,1667,1252123597,0.91,0.99,0.95
4033,1668,1252123603,0.90,0.99,0.95
4033,1669,1252123608,0.90,0.98,0.94
4033,1670,1252123614,0.90,0.98,0.94
4033,1671,1252123619,0.89,0.97,0.93
4033,1672,1252123625,0.89,0.97,0.93
4033,1673,1252123630,0.88,0.97,0.93
4033,1674,1252123636,0.88,0.96,0.92
4033,1675,1252123641,0.87,0.96,0.92
4033,1676,1252123647,0.87,0.95,0.92
4033,1677,1252123652,0.86,0.95,0.91
4033,1678,1252123658,0.86,0.95,0.91
4033,1679,1252123663,0.85,0.94,0.90
4033,1680,1252123669,0.85,0.94,0.90
4033,1681,1252123674,0.84,0.94,0.90
4033,1682,1252123680,0.84,0.93,0.89
4033,1683,1252123685,0.84,0.93,0.89
4033,1684,1252123691,0.83,0.92,0.89
4033,1685,1252123696,0.83,0.92,0.88
4033,1686,1252123702,0.82,0.92,0.88
4033,1687,1252123708,0.82,0.91,0.88
4033,1688,1252123713,0.82,0.91,0.87
4033,1689,1252123719,0.81,0.90,0.87
4033,1690,1252123724,0.81,0.90,0.86
4033,1691,1252123730,0.80,0.90,0.86
4033,1692,1252123735,0.80,0.89,0.86
4033,1693,1252123741,0.80,0.89,0.85
4033,1694,1252123746,0.79,0.89,0.85
4033,1695,1252123752,0.79,0.88,0.85
4033,1696,1252123757,0.79,0.88,0.84
4033,1697,1252123763,0.78,0.88,0.84
4033,1698,1252123769,0.78,0.87,0.83
4033,1699,1252123774,0.78,0.87,0.83
4033,1700,1252123780,0.77,0.86,0.83
4033,1701,1252123785,0.77,0.86,0.82
4033,1702,1252123791,0.77,0.86,0.82
4033,1703,1252123796,0.76,0.85,0.82
4033,1704,1252123802,0.76,0.85,0.81
4033,1705,1252123807,0.76,0.85,0.81
4033,1706,1252123813,0.75,0.85,0.80
4033,1707,1252123819,0.75,0.84,0.80
4033,1708,1252123824,0.75,0.84,0.80
4033,1709,1252123830,0.74,0.84,0.80
4033,1710,1252123835,0.74,0.84,0.79
4033,1711,1252123841,0.74,0.83,0.79
4033,1712,1252123846,0.73,0.83,0.78
4033,1713,1252123852,0.73,0.83,0.78
4033,1714,1252123858,0.73,0.82,0.78
4033,1715,1252123863,0.72,0.82,0.77
4033,1716,1252123869,0.72,0.82,0.77
4033,1717,1252123874,0.72,0.81,0.77
4033,1718,1252123880,0.71,0.81,0.76
4033,1719,1252123885,0.71,0.81,0.76
4033,1720,1252123891,0.71,0.80,0.75
4033,1721,1252123897,0.70,0.80,0.75
4033,1722,1252123902,0.70,0.79,0.75
4033,1723,1252123908,0.69,0.79,0.74
4033,1724,1252123913,0.69,0.78,0.74
4033,1725,1252123919,0.69,0.78,0.74
