Line,Shot,Time,Min feather,Max feather,Avg feather
3821,1059,1252259674,-0.63,-0.54,-0.56
3821,1060,1252259682,-0.63,-0.53,-0.55
3821,1061,1252259690,-0.62,-0.53,-0.55
3821,1062,1252259698,-0.62,-0.53,-0.55
3821,1063,1252259706,-0.61,-0.52,-0.54
3821,1064,1252259714,-0.61,-0.52,-0.54
3821,1065,1252259722,-0.60,-0.51,-0.53
3821,1066,1252259730,-0.60,-0.51,-0.53
3821,1067,1252259738,-0.59,-0.50,-0.52
3821,1068,1252259746,-0.59,-0.50,-0.52
3821,1069,1252259754,-0.59,-0.50,-0.52
3821,1070,1252259762,-0.59,-0.49,-0.52
3821,1071,1252259770,-0.58,-0.49,-0.51
3821,1072,1252259778,-0.57,-0.48,-0.50
3821,1073,1252259786,-0.57,-0.48,-0.50
3821,1084,1252259796,-0.57,-0.47,-0.50
3821,1085,1252259801,-0.57,-0.47,-0.50
3821,1086,1252259807,-0.56,-0.47,-0.50
3821,1087,1252259812,-0.56,-0.46,-0.49
3821,1088,1252259818,-0.56,-0.46,-0.49
3821,1089,1252259823,-0.55,-0.46,-0.49
3821,1090,1252259829,-0.55,-0.46,-0.48
3821,1091,1252259834,-0.54,-0.45,-0.48
3821,1092,1252259840,-0.54,-0.45,-0.48
3821,1093,1252259845,-0.54,-0.45,-0.48
3821,1094,1252259851,-0.54,-0.44,-0.47
3821,1095,1252259856,-0.53,-0.44,-0.47
3821,1096,1252259862,-0.53,-0.44,-0.47
3821,1097,1252259867,-0.53,-0.44,-0.47
3821,1098,1252259873,-0.53,-0.44,-0.46
3821,1099,1252259878,-0.52,-0.43,-0.46
3821,1100,1252259884,-0.52,-0.43,-0.46
3821,1101,1252259890,-0.52,-0.43,-0.46
3821,1102,1252259895,-0.52,-0.42,-0.45
3821,1103,1252259901,-0.51,-0.42,-0.45
3821,1104,1252259906,-0.51,-0.42,-0.45
3821,1105,1252259912,-0.51,-0.42,-0.45
3821,1106,1252259917,-0.50,-0.41,-0.44
3821,1107,1252259923,-0.50,-0.41,-0.44
3821,1108,1252259928,-0.50,-0.41,-0.44
3821,1109,1252259934,-0.49,-0.41,-0.44
3821,1110,1252259939,-0.49,-0.40,-0.43
3821,1111,1252259945,-0.49,-0.40,-0.43
3821,1112,1252259950,-0.49,-0.40,-0.43
3821,1113,1252259956,-0.48,-0.39,-0.42
3821,1114,1252259961,-0.48,-0.39,-0.42
3821,1115,1252259967,-0.48,-0.39,-0.42
3821,1116,1252259972,-0.48,-0.39,-0.42
3821,1117,1252259978,-0.47,-0.39,-0.42
3821,1118,1252259983,-0.47,-0.38,-0.41
3821,1119,1252259989,-0.47,-0.38,-0.41
3821,1120,1252259994,-0.47,-0.38,-0.41
3821,1121,1252259999,-0.46,-0.38,-0.41
3821,1122,1252260005,-0.46,-0.37,-0.40
3821,1123,1252260010,-0.46,-0.37,-0.40
3821,1124,1252260016,-0.46,-0.37,-0.40
3821,1125,1252260021,-0.45,-0.36,-0.40
3821,1126,1252260027,-0.45,-0.36,-0.39
3821,1127,1252260032,-0.45,-0.36,-0.39
3821,1128,1252260038,-0.45,-0.35,-0.39
3821,1129,1252260043,-0.44,-0.35,-0.38
3821,1130,1252260049,-0.44,-0.35,-0.38
3821,1131,1252260054,-0.43,-0.35,-0.38
3821,1132,1252260060,-0.43,-0.34,-0.38
3821,1133,1252260065,-0.43,-0.34,-0.37
3821,1134,1252260071,-0.42,-0.34,-0.37
3821,1135,1252260076,-0.42,-0.34,-0.37
3821,1136,1252260082,-0.42,-0.33,-0.37
3821,1137,1252260087,-0.41,-0.33,-0.36
3821,1138,1252260093,-0.41,-0.33,-0.36
3821,1139,1252260098,-0.41,-0.33,-0.36
3821,1140,1252260104,-0.40,-0.32,-0.35
3821,1141,1252260109,-0.40,-0.32,-0.35
3821,1142,1252260115,-0.39,-0.31,-0.35
3821,1143,1252260120,-0.39,-0.31,-0.34
3821,1144,1252260126,-0.38,-0.31,-0.34
3821,1145,1252260131,-0.38,-0.30,-0.34
3821,1146,1252260137,-0.38,-0.30,-0.33
3821,1147,1252260142,-0.37,-0.30,-0.33
3821,1148,1252260148,-0.37,-0.30,-0.33
3821,1149,1252260153,-0.36,-0.29,-0.32
3821,1150,1252260159,-0.36,-0.29,-0.32
3821,1151,1252260164,-0.36,-0.29,-0.32
3821,1152,1252260170,-0.35,-0.29,-0.32
3821,1153,1252260175,-0.35,-0.28,-0.31
3821,1154,1252260181,-0.34,-0.28,-0.31
3821,1155,1252260186,-0.34,-0.27,-0.31
3821,1156,1252260192,-0.34,-0.27,-0.30
3821,1157,1252260197,-0.34,-0.27,-0.30
3821,1158,1252260203,-0.33,-0.26,-0.30
3821,1159,1252260208,-0.33,-0.26,-0.30
3821,1160,1252260214,-0.33,-0.26,-0.29
3821,1161,1252260219,-0.33,-0.26,-0.29
3821,1162,1252260225,-0.33,-0.25,-0.29
3821,1163,1252260230,-0.32,-0.25,-0.29
3821,1164,1252260236,-0.32,-0.25,-0.28
3821,1165,1252260241,-0.32,-0.25,-0.28
3821,1166,1252260247,-0.32,-0.24,-0.28
3821,1167,1252260252,-0.31,-0.24,-0.28
3821,1168,1252260258,-0.31,-0.24,-0.28
3821,1169,1252260263,-0.31,-0.24,-0.27
3821,1170,1252260269,-0.31,-0.24,-0.27
3821,1171,1252260274,-0.31,-0.23,-0.27
3821,1172,1252260280,-0.31,-0.23,-0.27
3821,1173,1252260285,-0.30,-0.23,-0.26
3821,1174,1252260291,-0.30,-0.23,-0.26
3821,1175,1252260296,-0.30,-0.23,-0.26
3821,1176,1252260302,-0.29,-0.23,-0.26
3821,1177,1252260307,-0.29,-0.23,-0.26
3821,1178,1252260313,-0.29,-0.23,-0.25
3821,1179,1252260319,-0.29,-0.23,-0.25
3821,1180,1252260324,-0.28,-0.23,-0.25
3821,1181,1252260330,-0.28,-0.23,-0.25
3821,1182,1252260335,-0.28,-0.22,-0.25
3821,1183,1252260341,-0.28,-0.22,-0.24
3821,1184,1252260346,-0.27,-0.22,-0.24
3821,1185,1252260352,-0.27,-0.22,-0.24
3821,1186,1252260357,-0.27,-0.21,-0.24
3821,1187,1252260363,-0.27,-0.21,-0.24
3821,1188,1252260368,-0.27,-0.21,-0.23
3821,1189,1252260374,-0.27,-0.21,-0.23
3821,1190,1252260379,-0.26,-0.20,-0.23
3821,1191,1252260385,-0.26,-0.20,-0.23
3821,1192,1252260390,-0.26,-0.20,-0.23
3821,1193,1252260396,-0.26,-0.20,-0.22
3821,1194,1252260402,-0.25,-0.19,-0.22
3821,1195,1252260407,-0.25,-0.19,-0.22
3821,1196,1252260413,-0.25,-0.19,-0.22
3821,1197,1252260418,-0.25,-0.18,-0.21
3821,1198,1252260424,-0.25,-0.18,-0.21
3821,1199,1252260429,-0.25,-0.18,-0.21
3821,1200,1252260435,-0.24,-0.18,-0.21
3821,1201,1252260440,-0.24,-0.17,-0.21
3821,1202,1252260446,-0.24,-0.17,-0.20
3821,1203,1252260451,-0.24,-0.17,-0.20
3821,1204,1252260457,-0.24,-0.17,-0.20
3821,1205,1252260462,-0.23,-0.16,-0.20
3821,1206,1252260468,-0.23,-0.16,-0.20
3821,1207,1252260473,-0.23,-0.16,-0.19
3821,1208,1252260479,-0.23,-0.16,-0.19
