Line,Shot,Time,Min feather,Max feather,Avg feather
5199,1899,1251190349,-8.70,-8.52,-8.61
5199,1900,1251190355,-8.70,-8.51,-8.58
5199,1901,1251190360,-8.74,-8.50,-8.63
5199,1902,1251190366,-8.73,-8.49,-8.62
5199,1903,1251190371,-8.72,-8.47,-8.60
5199,1904,1251190377,-8.70,-8.46,-8.59
5199,1905,1251190382,-8.69,-8.45,-8.58
5199,1906,1251190388,-8.68,-8.44,-8.57
5199,1907,1251190394,-8.66,-8.43,-8.56
5199,1908,1251190399,-8.65,-8.42,-8.55
5199,1909,1251190405,-8.64,-8.41,-8.54
5199,1910,1251190410,-8.63,-8.40,-8.53
5199,1911,1251190416,-8.62,-8.39,-8.52
5199,1912,1251190421,-8.61,-8.38,-8.51
5199,1913,1251190427,-8.60,-8.37,-8.50
5199,1914,1251190432,-8.59,-8.36,-8.49
5199,1915,1251190438,-8.58,-8.35,-8.48
5199,1916,1251190443,-8.57,-8.34,-8.47
5199,1917,1251190449,-8.56,-8.34,-8.46
5199,1918,1251190454,-8.56,-8.33,-8.46
5199,1919,1251190460,-8.55,-8.32,-8.45
5199,1920,1251190466,-8.54,-8.31,-8.44
5199,1921,1251190471,-8.53,-8.30,-8.43
5199,1922,1251190477,-8.52,-8.29,-8.42
5199,1923,1251190482,-8.51,-8.28,-8.41
5199,1924,1251190488,-8.50,-8.27,-8.40
5199,1925,1251190493,-8.50,-8.26,-8.39
5199,1926,1251190499,-8.49,-8.26,-8.38
5199,1927,1251190504,-8.48,-8.25,-8.37
5199,1928,1251190510,-8.47,-8.24,-8.37
5199,1929,1251190516,-8.46,-8.23,-8.36
5199,1930,1251190521,-8.45,-8.22,-8.35
5199,1931,1251190527,-8.44,-8.21,-8.34
5199,1932,1251190532,-8.44,-8.21,-8.33
5199,1933,1251190538,-8.43,-8.20,-8.32
5199,1934,1251190544,-8.42,-8.19,-8.31
5199,1935,1251190549,-8.41,-8.18,-8.31
5199,1936,1251190554,-8.40,-8.17,-8.30
5199,1937,1251190560,-8.39,-8.16,-8.29
5199,1938,1251190565,-8.39,-8.16,-8.28
5199,1939,1251190571,-8.38,-8.15,-8.27
5199,1940,1251190576,-8.37,-8.14,-8.27
5199,1941,1251190582,-8.36,-8.13,-8.26
5199,1942,1251190587,-8.36,-8.13,-8.25
5199,1943,1251190593,-8.35,-8.12,-8.24
5199,1944,1251190598,-8.34,-8.11,-8.23
5199,1945,1251190604,-8.33,-8.10,-8.23
5199,1946,1251190610,-8.32,-8.10,-8.22
5199,1947,1251190615,-8.31,-8.09,-8.21
5199,1948,1251190621,-8.31,-8.08,-8.20
5199,1949,1251190626,-8.30,-8.08,-8.19
5199,1950,1251190632,-8.29,-8.07,-8.19
5199,1951,1251190637,-8.28,-8.06,-8.18
5199,1952,1251190643,-8.27,-8.06,-8.17
5199,1953,1251190648,-8.27,-8.05,-8.16
5199,1954,1251190654,-8.26,-8.04,-8.16
5199,1955,1251190659,-8.25,-8.04,-8.15
5199,1956,1251190665,-8.24,-8.03,-8.14
5199,1957,1251190670,-8.24,-8.02,-8.13
5199,1958,1251190676,-8.23,-8.02,-8.13
5199,1959,1251190681,-8.22,-8.01,-8.12
5199,1960,1251190687,-8.21,-8.01,-8.11
5199,1961,1251190692,-8.21,-8.00,-8.10
5199,1962,1251190698,-8.20,-7.99,-8.10
5199,1963,1251190703,-8.19,-7.99,-8.09
5199,1964,1251190708,-8.18,-7.98,-8.08
5199,1965,1251190714,-8.18,-7.97,-8.07
5199,1966,1251190719,-8.17,-7.97,-8.07
5199,1967,1251190725,-8.16,-7.96,-8.06
5199,1968,1251190731,-8.16,-7.95,-8.05
5199,1969,1251190736,-8.15,-7.95,-8.05
5199,1970,1251190741,-8.14,-7.94,-8.04
5199,1971,1251190747,-8.14,-7.94,-8.03
5199,1972,1251190752,-8.13,-7.93,-8.03
5199,1973,1251190758,-8.12,-7.93,-8.02
5199,1974,1251190763,-8.12,-7.92,-8.01
5199,1975,1251190769,-8.11,-7.91,-8.01
5199,1976,1251190774,-8.10,-7.91,-8.00
5199,1977,1251190780,-8.10,-7.90,-7.99
5199,1978,1251190785,-8.09,-7.90,-7.99
5199,1979,1251190791,-8.08,-7.89,-7.98
5199,1980,1251190796,-8.08,-7.89,-7.97
5199,1981,1251190802,-8.07,-7.88,-7.97
5199,1982,1251190807,-8.06,-7.88,-7.96
5199,1983,1251190813,-8.05,-7.87,-7.95
5199,1984,1251190818,-8.05,-7.86,-7.95
5199,1985,1251190824,-8.04,-7.86,-7.94
5199,1986,1251190829,-8.03,-7.85,-7.93
5199,1987,1251190835,-8.02,-7.85,-7.93
5199,1988,1251190840,-8.02,-7.84,-7.92
5199,1989,1251190846,-8.01,-7.84,-7.91
5199,1990,1251190851,-8.00,-7.83,-7.91
5199,1991,1251190857,-8.00,-7.83,-7.90
5199,1992,1251190863,-7.99,-7.82,-7.90
5199,1993,1251190868,-7.98,-7.82,-7.89
5199,1994,1251190874,-7.97,-7.81,-7.88
5199,1995,1251190879,-7.97,-7.81,-7.88
5199,1996,1251190885,-7.96,-7.80,-7.87
5199,1997,1251190890,-7.95,-7.80,-7.86
5199,1998,1251190896,-7.95,-7.79,-7.86
5199,1999,1251190901,-7.94,-7.79,-7.85
5199,2000,1251190907,-7.93,-7.78,-7.84
5199,2001,1251190912,-7.92,-7.78,-7.84
5199,2002,1251190917,-7.92,-7.77,-7.83
5199,2003,1251190923,-7.91,-7.77,-7.83
5199,2004,1251190929,-7.91,-7.76,-7.82
5199,2005,1251190934,-7.90,-7.76,-7.81
5199,2006,1251190940,-7.89,-7.75,-7.81
5199,2007,1251190945,-7.89,-7.74,-7.80
5199,2008,1251190951,-7.88,-7.74,-7.80
5199,2009,1251190956,-7.88,-7.73,-7.79
5199,2010,1251190962,-7.87,-7.73,-7.79
5199,2011,1251190967,-7.86,-7.72,-7.78
5199,2012,1251190973,-7.86,-7.72,-7.77
5199,2013,1251190978,-7.85,-7.71,-7.77
5199,2014,1251190984,-7.85,-7.70,-7.76
5199,2015,1251190989,-7.84,-7.70,-7.76
5199,2016,1251190995,-7.84,-7.69,-7.75
5199,2017,1251191000,-7.83,-7.68,-7.75
5199,2018,1251191006,-7.83,-7.68,-7.74
5199,2019,1251191011,-7.82,-7.67,-7.73
5199,2020,1251191017,-7.82,-7.67,-7.73
5199,2021,1251191023,-7.81,-7.66,-7.72
5199,2022,1251191028,-7.81,-7.65,-7.72
5199,2023,1251191034,-7.80,-7.65,-7.71
5199,2024,1251191039,-7.80,-7.64,-7.71
5199,2025,1251191045,-7.79,-7.64,-7.70
5199,2026,1251191050,-7.79,-7.63,-7.70
5199,2027,1251191056,-7.78,-7.62,-7.69
5199,2028,1251191061,-7.77,-7.62,-7.68
5199,2029,1251191067,-7.77,-7.61,-7.68
5199,2030,1251191072,-7.76,-7.60,-7.67
5199,2031,1251191078,-7.76,-7.60,-7.67
5199,2032,1251191083,-7.75,-7.59,-7.66
5199,2033,1251191089,-7.74,-7.58,-7.65
5199,2034,1251191094,-7.74,-7.58,-7.65
5199,2035,1251191100,-7.73,-7.57,-7.64
5199,2036,1251191105,-7.72,-7.56,-7.64
5199,2037,1251191111,-7.72,-7.56,-7.63
5199,2038,1251191116,-7.71,-7.55,-7.63
5199,2039,1251191122,-7.70,-7.54,-7.62
5199,2040,1251191127,-7.70,-7.54,-7.61
5199,2041,1251191133,-7.69,-7.53,-7.61
5199,2042,1251191138,-7.68,-7.53,-7.60
5199,2043,1251191144,-7.68,-7.52,-7.60
5199,2044,1251191149,-7.67,-7.51,-7.59
5199,2045,1251191155,-7.66,-7.51,-7.58
5199,2046,1251191160,-7.66,-7.50,-7.58
5199,2047,1251191166,-7.65,-7.50,-7.57
5199,2048,1251191171,-7.64,-7.49,-7.57
5199,2049,1251191177,-7.64,-7.48,-7.56
5199,2050,1251191182,-7.63,-7.48,-7.55
5199,2051,1251191188,-7.62,-7.47,-7.55
5199,2052,1251191193,-7.62,-7.47,-7.54
5199,2053,1251191199,-7.61,-7.46,-7.54
5199,2054,1251191204,-7.61,-7.45,-7.53
5199,2055,1251191210,-7.60,-7.45,-7.52
5199,2056,1251191215,-7.60,-7.44,-7.52
5199,2057,1251191221,-7.59,-7.43,-7.51
5199,2058,1251191227,-7.59,-7.43,-7.50
5199,2059,1251191232,-7.58,-7.42,-7.50
5199,2060,1251191238,-7.57,-7.41,-7.49
5199,2061,1251191244,-7.57,-7.40,-7.48
5199,2062,1251191249,-7.56,-7.40,-7.48
5199,2063,1251191255,-7.55,-7.39,-7.47
5199,2064,1251191260,-7.54,-7.38,-7.46
5199,2065,1251191266,-7.54,-7.37,-7.45
5199,2066,1251191272,-7.53,-7.36,-7.45
5199,2067,1251191277,-7.52,-7.36,-7.44
5199,2068,1251191283,-7.51,-7.35,-7.43
5199,2069,1251191288,-7.50,-7.34,-7.42
5199,2070,1251191294,-7.50,-7.33,-7.42
5199,2071,1251191300,-7.49,-7.32,-7.41
5199,2072,1251191305,-7.48,-7.31,-7.40
5199,2073,1251191311,-7.47,-7.30,-7.39
5199,2074,1251191316,-7.46,-7.29,-7.38
5199,2075,1251191322,-7.45,-7.28,-7.37
5199,2076,1251191328,-7.44,-7.27,-7.36
5199,2077,1251191333,-7.43,-7.27,-7.36
5199,2078,1251191339,-7.42,-7.26,-7.35
5199,2079,1251191344,-7.41,-7.25,-7.34
5199,2080,1251191350,-7.40,-7.24,-7.33
5199,2081,1251191355,-7.40,-7.23,-7.32
5199,2082,1251191361,-7.39,-7.22,-7.31
5199,2083,1251191366,-7.38,-7.21,-7.30
5199,2084,1251191372,-7.37,-7.20,-7.29
5199,2085,1251191378,-7.36,-7.19,-7.28
5199,2086,1251191383,-7.35,-7.18,-7.28
5199,2087,1251191389,-7.34,-7.17,-7.27
5199,2088,1251191394,-7.33,-7.16,-7.26
5199,2089,1251191400,-7.32,-7.15,-7.25
5199,2090,1251191405,-7.31,-7.15,-7.24
5199,2091,1251191411,-7.30,-7.14,-7.23
5199,2092,1251191417,-7.29,-7.13,-7.22
5199,2093,1251191422,-7.28,-7.12,-7.21
5199,2094,1251191428,-7.27,-7.11,-7.20
5199,2095,1251191433,-7.25,-7.10,-7.19
5199,2096,1251191439,-7.24,-7.09,-7.18
5199,2097,1251191444,-7.23,-7.08,-7.17
5199,2098,1251191450,-7.22,-7.07,-7.16
5199,2099,1251191455,-7.21,-7.06,-7.15
5199,2100,1251191461,-7.20,-7.05,-7.14
5199,2101,1251191467,-7.19,-7.04,-7.13
5199,2102,1251191472,-7.18,-7.03,-7.12
5199,2103,1251191478,-7.17,-7.02,-7.11
5199,2104,1251191483,-7.16,-7.01,-7.10
