Line,Shot,Time,Min feather,Max feather,Avg feather
3185,4519,1251491458,0.05,0.10,0.07
3185,4518,1251491464,0.04,0.11,0.07
3185,4517,1251491470,0.05,0.11,0.07
3185,4516,1251491475,0.04,0.12,0.07
3185,4515,1251491481,0.04,0.12,0.07
3185,4514,1251491486,0.04,0.12,0.07
3185,4513,1251491492,0.04,0.12,0.07
3185,4512,1251491498,0.04,0.12,0.07
3185,4511,1251491503,0.04,0.12,0.07
3185,4510,1251491509,0.05,0.12,0.07
3185,4509,1251491515,0.05,0.12,0.07
3185,4508,1251491520,0.04,0.12,0.07
3185,4507,1251491526,0.04,0.12,0.07
3185,4506,1251491531,0.04,0.12,0.07
3185,4505,1251491537,0.04,0.12,0.07
3185,4504,1251491543,0.04,0.12,0.07
3185,4503,1251491548,0.03,0.12,0.07
3185,4502,1251491554,0.03,0.12,0.06
3185,4501,1251491559,0.03,0.13,0.06
3185,4500,1251491565,0.03,0.13,0.06
3185,4499,1251491571,0.03,0.13,0.06
3185,4498,1251491576,0.03,0.12,0.07
3185,4497,1251491582,0.03,0.12,0.07
3185,4496,1251491587,0.03,0.12,0.07
3185,4495,1251491593,0.03,0.12,0.07
3185,4494,1251491599,0.04,0.12,0.07
3185,4493,1251491604,0.04,0.12,0.07
3185,4492,1251491610,0.04,0.12,0.07
3185,4491,1251491615,0.04,0.12,0.07
3185,4490,1251491621,0.04,0.12,0.07
3185,4489,1251491626,0.04,0.12,0.07
3185,4488,1251491632,0.04,0.12,0.07
3185,4487,1251491638,0.04,0.12,0.07
3185,4486,1251491643,0.04,0.12,0.07
3185,4485,1251491649,0.04,0.12,0.07
3185,4484,1251491654,0.04,0.12,0.07
3185,4483,1251491660,0.04,0.12,0.07
3185,4482,1251491666,0.04,0.12,0.07
3185,4481,1251491671,0.04,0.12,0.07
3185,4480,1251491677,0.04,0.12,0.07
3185,4479,1251491682,0.04,0.12,0.07
3185,4478,1251491688,0.04,0.12,0.07
3185,4477,1251491694,0.04,0.12,0.07
3185,4476,1251491699,0.04,0.12,0.07
3185,4475,1251491705,0.04,0.12,0.07
3185,4474,1251491710,0.04,0.12,0.07
3185,4473,1251491716,0.04,0.12,0.07
3185,4472,1251491721,0.04,0.12,0.07
3185,4471,1251491727,0.04,0.12,0.07
3185,4470,1251491733,0.04,0.12,0.07
3185,4469,1251491738,0.04,0.11,0.07
3185,4468,1251491744,0.04,0.11,0.07
3185,4467,1251491749,0.04,0.11,0.07
3185,4466,1251491755,0.04,0.11,0.07
3185,4465,1251491760,0.04,0.11,0.07
3185,4464,1251491766,0.04,0.11,0.07
3185,4463,1251491772,0.04,0.11,0.07
3185,4462,1251491777,0.04,0.11,0.07
3185,4461,1251491783,0.04,0.11,0.08
3185,4460,1251491788,0.04,0.11,0.08
3185,4459,1251491794,0.04,0.11,0.08
3185,4458,1251491799,0.05,0.11,0.08
3185,4457,1251491805,0.05,0.11,0.08
3185,4456,1251491811,0.05,0.12,0.08
3185,4455,1251491816,0.05,0.12,0.09
3185,4454,1251491822,0.06,0.12,0.09
3185,4453,1251491827,0.06,0.12,0.09
3185,4452,1251491833,0.06,0.12,0.09
3185,4451,1251491838,0.06,0.13,0.09
3185,4450,1251491844,0.07,0.13,0.10
3185,4449,1251491850,0.07,0.13,0.10
3185,4448,1251491855,0.07,0.13,0.10
3185,4447,1251491861,0.07,0.13,0.10
3185,4446,1251491866,0.08,0.13,0.10
3185,4445,1251491872,0.08,0.14,0.10
3185,4444,1251491877,0.08,0.14,0.11
3185,4443,1251491883,0.08,0.14,0.11
3185,4442,1251491888,0.09,0.14,0.11
3185,4441,1251491894,0.09,0.14,0.11
3185,4440,1251491900,0.09,0.14,0.11
3185,4439,1251491905,0.10,0.14,0.12
3185,4438,1251491911,0.10,0.15,0.12
3185,4437,1251491916,0.10,0.15,0.12
3185,4436,1251491922,0.10,0.15,0.12
3185,4435,1251491927,0.10,0.15,0.12
3185,4434,1251491933,0.10,0.15,0.12
3185,4433,1251491939,0.10,0.15,0.12
3185,4432,1251491944,0.11,0.15,0.12
3185,4431,1251491950,0.11,0.15,0.12
3185,4430,1251491955,0.11,0.15,0.12
3185,4429,1251491961,0.11,0.15,0.12
3185,4428,1251491966,0.11,0.15,0.13
3185,4427,1251491972,0.11,0.15,0.13
3185,4426,1251491978,0.11,0.15,0.13
3185,4425,1251491983,0.11,0.15,0.13
3185,4424,1251491989,0.11,0.15,0.13
