Line,Shot,Time,Min feather,Max feather,Avg feather
2655,4030,1252027290,-0.10,0.00,-0.02
2655,4029,1252027296,-0.10,0.00,-0.02
2655,4028,1252027301,-0.10,-0.00,-0.02
2655,4027,1252027307,-0.10,-0.00,-0.03
2655,4026,1252027313,-0.11,-0.00,-0.03
2655,4025,1252027318,-0.11,-0.00,-0.03
2655,4024,1252027324,-0.11,-0.00,-0.03
2655,4023,1252027329,-0.11,-0.01,-0.03
2655,4022,1252027335,-0.11,-0.01,-0.03
2655,4021,1252027341,-0.11,-0.01,-0.04
2655,4020,1252027346,-0.12,-0.01,-0.04
2655,4019,1252027352,-0.12,-0.02,-0.04
2655,4018,1252027357,-0.12,-0.02,-0.04
2655,4017,1252027363,-0.12,-0.02,-0.04
2655,4016,1252027368,-0.12,-0.02,-0.04
2655,4015,1252027374,-0.13,-0.02,-0.04
2655,4014,1252027380,-0.13,-0.02,-0.04
2655,4013,1252027385,-0.13,-0.02,-0.04
2655,4012,1252027391,-0.13,-0.02,-0.05
2655,4011,1252027396,-0.13,-0.02,-0.05
2655,4010,1252027402,-0.14,-0.02,-0.05
2655,4009,1252027408,-0.14,-0.02,-0.05
2655,4008,1252027413,-0.14,-0.03,-0.05
2655,4007,1252027419,-0.14,-0.03,-0.05
2655,4006,1252027424,-0.14,-0.03,-0.06
2655,4005,1252027430,-0.14,-0.03,-0.06
2655,4004,1252027436,-0.14,-0.03,-0.06
2655,4003,1252027441,-0.14,-0.03,-0.06
2655,4002,1252027447,-0.15,-0.03,-0.06
2655,4001,1252027452,-0.15,-0.04,-0.06
2655,4000,1252027458,-0.15,-0.04,-0.06
2655,3999,1252027464,-0.15,-0.04,-0.07
2655,3998,1252027469,-0.15,-0.04,-0.07
2655,3997,1252027475,-0.15,-0.04,-0.07
2655,3996,1252027481,-0.15,-0.05,-0.07
2655,3995,1252027486,-0.15,-0.05,-0.07
2655,3994,1252027492,-0.15,-0.05,-0.07
2655,3993,1252027497,-0.15,-0.05,-0.07
