Line,Shot,Time,Min feather,Max feather,Avg feather
4987,2833,1251395592,0.47,0.72,0.59
4987,2834,1251395599,0.48,0.73,0.60
4987,2834,1251395600,0.48,0.73,0.60
4987,2835,1251395607,0.49,0.74,0.61
4987,2836,1251395613,0.49,0.75,0.62
4987,2837,1251395619,0.50,0.76,0.63
4987,2838,1251395626,0.51,0.77,0.65
4987,2839,1251395632,0.52,0.79,0.66
4987,2840,1251395638,0.53,0.80,0.67
4987,2841,1251395644,0.54,0.81,0.68
4987,2842,1251395651,0.55,0.83,0.70
4987,2843,1251395657,0.56,0.84,0.71
4987,2844,1251395664,0.57,0.85,0.72
4987,2845,1251395670,0.59,0.87,0.74
4987,2846,1251395676,0.60,0.88,0.75
4987,2847,1251395682,0.61,0.90,0.77
4987,2848,1251395689,0.62,0.91,0.78
4987,2849,1251395695,0.64,0.93,0.80
4987,2850,1251395701,0.65,0.94,0.81
4987,2851,1251395707,0.67,0.96,0.83
4987,2852,1251395713,0.68,0.97,0.85
4987,2853,1251395719,0.70,0.99,0.86
4987,2854,1251395725,0.71,1.00,0.88
4987,2855,1251395732,0.73,1.02,0.90
4987,2856,1251395738,0.74,1.03,0.91
4987,2857,1251395744,0.76,1.05,0.93
4987,2858,1251395750,0.77,1.07,0.95
4987,2859,1251395756,0.79,1.08,0.96
4987,2860,1251395762,0.81,1.10,0.98
4987,2861,1251395768,0.82,1.12,1.00
4987,2862,1251395774,0.84,1.14,1.02
4987,2863,1251395780,0.86,1.15,1.03
4987,2864,1251395786,0.87,1.17,1.05
4987,2865,1251395792,0.89,1.19,1.07
4987,2866,1251395798,0.91,1.21,1.09
4987,2867,1251395804,0.93,1.22,1.11
4987,2868,1251395810,0.95,1.24,1.12
4987,2869,1251395816,0.96,1.26,1.14
4987,2870,1251395822,0.98,1.28,1.16
4987,2871,1251395828,1.00,1.30,1.18
4987,2872,1251395834,1.01,1.32,1.20
4987,2873,1251395840,1.03,1.33,1.21
4987,2874,1251395846,1.05,1.35,1.23
4987,2875,1251395852,1.07,1.37,1.25
4987,2876,1251395858,1.09,1.39,1.27
4987,2877,1251395864,1.11,1.41,1.29
4987,2878,1251395870,1.12,1.43,1.31
4987,2879,1251395876,1.14,1.45,1.33
4987,2880,1251395882,1.16,1.46,1.34
4987,2881,1251395888,1.18,1.48,1.36
4987,2882,1251395894,1.20,1.50,1.38
4987,2883,1251395900,1.22,1.52,1.40
4987,2884,1251395906,1.23,1.54,1.42
4987,2885,1251395912,1.25,1.56,1.44
4987,2886,1251395918,1.27,1.58,1.46
4987,2887,1251395924,1.29,1.60,1.48
4987,2888,1251395929,1.31,1.62,1.50
4987,2889,1251395935,1.33,1.64,1.52
4987,2890,1251395941,1.35,1.66,1.54
4987,2891,1251395947,1.37,1.68,1.56
4987,2892,1251395953,1.39,1.70,1.58
4987,2893,1251395959,1.41,1.72,1.59
4987,2894,1251395965,1.42,1.74,1.61
4987,2895,1251395971,1.44,1.76,1.63
4987,2896,1251395977,1.46,1.78,1.65
4987,2897,1251395983,1.49,1.80,1.67
4987,2898,1251395989,1.51,1.82,1.69
4987,2899,1251395994,1.53,1.84,1.71
4987,2900,1251396000,1.55,1.86,1.73
4987,2901,1251396006,1.57,1.88,1.75
4987,2902,1251396012,1.59,1.90,1.78
4987,2903,1251396018,1.61,1.92,1.80
4987,2904,1251396024,1.63,1.94,1.82
4987,2905,1251396030,1.65,1.96,1.84
4987,2906,1251396036,1.68,1.98,1.86
4987,2907,1251396042,1.70,2.00,1.88
4987,2908,1251396047,1.72,2.02,1.90
4987,2909,1251396053,1.74,2.04,1.92
4987,2910,1251396059,1.76,2.06,1.94
4987,2911,1251396065,1.78,2.09,1.96
4987,2912,1251396071,1.81,2.11,1.98
4987,2913,1251396077,1.83,2.13,2.00
4987,2914,1251396083,1.85,2.15,2.02
4987,2915,1251396089,1.88,2.17,2.05
4987,2916,1251396095,1.90,2.19,2.07
4987,2917,1251396101,1.92,2.21,2.09
4987,2918,1251396106,1.94,2.23,2.11
4987,2919,1251396112,1.97,2.25,2.13
4987,2920,1251396118,1.99,2.27,2.15
4987,2921,1251396124,2.01,2.29,2.17
4987,2922,1251396130,2.04,2.31,2.19
4987,2923,1251396136,2.06,2.33,2.21
4987,2924,1251396141,2.08,2.35,2.23
4987,2925,1251396147,2.10,2.37,2.26
