Line,Shot,Time,Min feather,Max feather,Avg feather
4245,1684,1251989763,-0.53,-0.42,-0.45
4245,1685,1251989769,-0.51,-0.41,-0.44
4245,1686,1251989774,-0.51,-0.40,-0.43
4245,1687,1251989780,-0.50,-0.38,-0.42
4245,1688,1251989785,-0.49,-0.37,-0.41
4245,1689,1251989791,-0.48,-0.36,-0.40
4245,1690,1251989796,-0.47,-0.35,-0.39
4245,1691,1251989802,-0.46,-0.34,-0.38
4245,1692,1251989808,-0.45,-0.33,-0.37
4245,1693,1251989813,-0.44,-0.32,-0.36
4245,1694,1251989819,-0.43,-0.31,-0.35
4245,1695,1251989824,-0.42,-0.30,-0.34
4245,1696,1251989830,-0.42,-0.29,-0.33
4245,1697,1251989835,-0.41,-0.28,-0.32
4245,1698,1251989841,-0.40,-0.27,-0.31
4245,1699,1251989846,-0.39,-0.26,-0.30
4245,1700,1251989852,-0.38,-0.25,-0.29
4245,1701,1251989857,-0.37,-0.24,-0.28
4245,1702,1251989863,-0.36,-0.23,-0.27
4245,1703,1251989868,-0.36,-0.22,-0.27
4245,1704,1251989874,-0.35,-0.21,-0.26
4245,1705,1251989880,-0.34,-0.20,-0.25
4245,1706,1251989885,-0.33,-0.19,-0.24
4245,1707,1251989891,-0.32,-0.18,-0.23
4245,1708,1251989896,-0.32,-0.17,-0.22
4245,1709,1251989902,-0.31,-0.16,-0.21
4245,1710,1251989907,-0.30,-0.15,-0.20
4245,1711,1251989913,-0.29,-0.14,-0.19
4245,1712,1251989918,-0.29,-0.13,-0.18
4245,1713,1251989924,-0.28,-0.12,-0.17
4245,1714,1251989930,-0.27,-0.11,-0.16
4245,1715,1251989935,-0.26,-0.10,-0.16
4245,1716,1251989941,-0.26,-0.09,-0.15
4245,1717,1251989946,-0.25,-0.08,-0.14
4245,1718,1251989952,-0.24,-0.07,-0.13
4245,1719,1251989957,-0.23,-0.06,-0.12
4245,1720,1251989963,-0.22,-0.06,-0.11
4245,1721,1251989968,-0.21,-0.05,-0.10
4245,1722,1251989974,-0.20,-0.04,-0.09
4245,1723,1251989979,-0.20,-0.03,-0.08
4245,1724,1251989985,-0.19,-0.02,-0.08
4245,1725,1251989990,-0.18,-0.01,-0.07
4245,1726,1251989996,-0.17,-0.00,-0.06
4245,1727,1251990001,-0.16,0.00,-0.05
4245,1728,1251990007,-0.15,0.01,-0.04
4245,1729,1251990012,-0.15,0.02,-0.03
4245,1730,1251990018,-0.14,0.03,-0.03
4245,1731,1251990023,-0.13,0.04,-0.02
4245,1732,1251990029,-0.12,0.04,-0.01
4245,1733,1251990034,-0.11,0.05,-0.00
4245,1734,1251990040,-0.10,0.06,0.01
4245,1735,1251990046,-0.09,0.06,0.01
4245,1736,1251990051,-0.08,0.07,0.02
