Line,Shot,Time,Min feather,Max feather,Avg feather
3079,4421,1251624234,-5.22,-4.36,-4.84
3079,4420,1251624240,-5.22,-4.36,-4.84
3079,4419,1251624245,-5.20,-4.35,-4.83
3079,4418,1251624250,-5.20,-4.34,-4.82
3079,4417,1251624256,-5.19,-4.33,-4.82
3079,4416,1251624261,-5.18,-4.33,-4.81
3079,4415,1251624266,-5.17,-4.32,-4.80
3079,4414,1251624272,-5.17,-4.32,-4.80
3079,4413,1251624277,-5.16,-4.31,-4.79
3079,4412,1251624283,-5.16,-4.31,-4.78
3079,4411,1251624289,-5.15,-4.30,-4.78
3079,4410,1251624294,-5.15,-4.30,-4.77
3079,4409,1251624300,-5.14,-4.29,-4.77
3079,4408,1251624305,-5.14,-4.29,-4.76
3079,4407,1251624310,-5.13,-4.28,-4.76
3079,4406,1251624316,-5.13,-4.28,-4.75
3079,4405,1251624321,-5.12,-4.28,-4.75
3079,4404,1251624326,-5.11,-4.27,-4.74
3079,4403,1251624332,-5.11,-4.27,-4.74
3079,4402,1251624337,-5.10,-4.26,-4.74
3079,4401,1251624342,-5.10,-4.26,-4.73
3079,4400,1251624348,-5.09,-4.26,-4.73
3079,4399,1251624353,-5.09,-4.25,-4.72
3079,4398,1251624358,-5.08,-4.25,-4.72
3079,4397,1251624364,-5.08,-4.24,-4.71
3079,4396,1251624369,-5.07,-4.24,-4.71
3079,4395,1251624375,-5.07,-4.23,-4.70
3079,4394,1251624380,-5.06,-4.23,-4.69
3079,4393,1251624386,-5.06,-4.22,-4.69
3079,4392,1251624391,-5.05,-4.22,-4.68
3079,4391,1251624397,-5.05,-4.21,-4.68
3079,4390,1251624402,-5.04,-4.21,-4.67
3079,4389,1251624407,-5.04,-4.21,-4.67
3079,4388,1251624413,-5.03,-4.20,-4.66
3079,4387,1251624418,-5.03,-4.20,-4.66
3079,4386,1251624423,-5.02,-4.20,-4.65
3079,4385,1251624429,-5.02,-4.19,-4.65
3079,4384,1251624434,-5.01,-4.19,-4.64
3079,4383,1251624440,-5.01,-4.18,-4.64
3079,4382,1251624445,-5.00,-4.18,-4.63
3079,4381,1251624450,-5.00,-4.17,-4.63
3079,4380,1251624456,-4.99,-4.17,-4.62
3079,4379,1251624461,-4.98,-4.16,-4.61
3079,4378,1251624466,-4.98,-4.16,-4.61
3079,4377,1251624472,-4.97,-4.16,-4.60
3079,4376,1251624477,-4.97,-4.15,-4.60
3079,4375,1251624482,-4.96,-4.15,-4.59
3079,4374,1251624488,-4.96,-4.14,-4.59
3079,4373,1251624493,-4.96,-4.14,-4.58
3079,4372,1251624498,-4.95,-4.14,-4.58
3079,4371,1251624503,-4.95,-4.13,-4.57
3079,4370,1251624509,-4.94,-4.13,-4.57
3079,4369,1251624514,-4.94,-4.12,-4.56
3079,4368,1251624519,-4.93,-4.12,-4.56
3079,4367,1251624525,-4.93,-4.12,-4.55
3079,4366,1251624530,-4.92,-4.11,-4.55
3079,4365,1251624535,-4.92,-4.11,-4.54
3079,4364,1251624541,-4.91,-4.10,-4.54
3079,4363,1251624546,-4.91,-4.10,-4.53
