Line,Shot,Time,Min feather,Max feather,Avg feather
3927,1079,1252187231,-28.50,-20.87,-24.53
3927,1080,1252187236,-28.38,-20.78,-24.42
3927,1081,1252187241,-28.26,-20.68,-24.32
3927,1082,1252187246,-28.15,-20.59,-24.22
3927,1083,1252187251,-28.03,-20.50,-24.11
3927,1084,1252187256,-27.91,-20.40,-24.01
3927,1085,1252187261,-27.80,-20.31,-23.90
3927,1086,1252187266,-27.68,-20.22,-23.80
3927,1087,1252187271,-27.56,-20.13,-23.70
3927,1088,1252187276,-27.45,-20.03,-23.59
3927,1089,1252187281,-27.33,-19.94,-23.49
3927,1090,1252187286,-27.22,-19.85,-23.39
3927,1091,1252187291,-27.11,-19.76,-23.29
3927,1092,1252187296,-27.00,-19.68,-23.19
3927,1093,1252187301,-26.89,-19.59,-23.09
3927,1094,1252187306,-26.78,-19.50,-23.00
3927,1095,1252187312,-26.67,-19.41,-22.90
3927,1096,1252187317,-26.56,-19.32,-22.80
3927,1097,1252187322,-26.45,-19.24,-22.70
3927,1098,1252187328,-26.33,-19.15,-22.60
3927,1099,1252187333,-26.23,-19.06,-22.50
3927,1100,1252187338,-26.11,-18.97,-22.40
3927,1101,1252187343,-26.00,-18.88,-22.30
3927,1102,1252187349,-25.89,-18.80,-22.20
3927,1103,1252187354,-25.78,-18.71,-22.10
3927,1104,1252187359,-25.67,-18.63,-22.01
3927,1105,1252187365,-25.56,-18.54,-21.91
3927,1106,1252187370,-25.46,-18.45,-21.81
3927,1107,1252187375,-25.35,-18.36,-21.71
3927,1108,1252187381,-25.25,-18.27,-21.62
3927,1109,1252187386,-25.13,-18.19,-21.51
3927,1110,1252187391,-25.02,-18.11,-21.42
3927,1111,1252187397,-24.90,-18.03,-21.32
3927,1112,1252187402,-24.79,-17.95,-21.23
3927,1113,1252187407,-24.68,-17.86,-21.13
3927,1114,1252187413,-24.57,-17.78,-21.03
3927,1115,1252187418,-24.46,-17.69,-20.94
3927,1116,1252187424,-24.36,-17.61,-20.84
3927,1117,1252187429,-24.25,-17.52,-20.75
3927,1118,1252187435,-24.14,-17.44,-20.65
3927,1119,1252187440,-24.03,-17.35,-20.55
3927,1120,1252187445,-23.92,-17.27,-20.46
3927,1121,1252187451,-23.81,-17.18,-20.36
3927,1122,1252187456,-23.71,-17.10,-20.27
3927,1123,1252187461,-23.60,-17.02,-20.17
3927,1124,1252187467,-23.49,-16.93,-20.08
3927,1125,1252187472,-23.39,-16.85,-19.99
3927,1126,1252187478,-23.28,-16.77,-19.89
3927,1127,1252187483,-23.18,-16.69,-19.80
3927,1128,1252187489,-23.07,-16.61,-19.70
3927,1129,1252187494,-22.97,-16.52,-19.61
3927,1130,1252187500,-22.86,-16.44,-19.52
3927,1131,1252187505,-22.76,-16.36,-19.42
3927,1132,1252187510,-22.65,-16.28,-19.33
3927,1133,1252187516,-22.55,-16.20,-19.24
3927,1134,1252187521,-22.44,-16.12,-19.15
3927,1135,1252187527,-22.34,-16.04,-19.06
3927,1136,1252187532,-22.24,-15.96,-18.96
3927,1137,1252187538,-22.13,-15.88,-18.87
3927,1138,1252187543,-22.03,-15.80,-18.78
3927,1139,1252187548,-21.93,-15.72,-18.69
3927,1140,1252187554,-21.82,-15.63,-18.60
3927,1141,1252187559,-21.72,-15.56,-18.51
3927,1142,1252187565,-21.61,-15.48,-18.41
3927,1143,1252187570,-21.51,-15.40,-18.33
3927,1144,1252187576,-21.41,-15.32,-18.23
3927,1145,1252187581,-21.31,-15.24,-18.14
3927,1146,1252187587,-21.21,-15.17,-18.06
3927,1147,1252187592,-21.11,-15.09,-17.96
3927,1148,1252187598,-21.01,-15.01,-17.88
3927,1149,1252187603,-20.91,-14.93,-17.79
3927,1150,1252187609,-20.81,-14.86,-17.70
3927,1151,1252187614,-20.70,-14.78,-17.61
3927,1152,1252187620,-20.60,-14.70,-17.52
3927,1153,1252187625,-20.51,-14.63,-17.44
3927,1154,1252187631,-20.41,-14.55,-17.35
3927,1155,1252187636,-20.31,-14.47,-17.26
3927,1156,1252187642,-20.22,-14.40,-17.17
3927,1157,1252187647,-20.12,-14.33,-17.09
3927,1158,1252187653,-20.02,-14.25,-17.00
3927,1159,1252187658,-19.92,-14.18,-16.91
3927,1160,1252187664,-19.83,-14.10,-16.83
3927,1161,1252187669,-19.73,-14.02,-16.74
3927,1162,1252187675,-19.63,-13.95,-16.65
3927,1163,1252187680,-19.54,-13.87,-16.57
3927,1164,1252187686,-19.44,-13.80,-16.48
3927,1165,1252187691,-19.35,-13.72,-16.40
3927,1166,1252187697,-19.25,-13.65,-16.31
3927,1167,1252187702,-19.16,-13.57,-16.23
3927,1168,1252187708,-19.06,-13.50,-16.15
3927,1169,1252187713,-18.97,-13.43,-16.06
3927,1170,1252187719,-18.88,-13.35,-15.98
3927,1171,1252187724,-18.78,-13.28,-15.89
3927,1172,1252187730,-18.69,-13.20,-15.81
3927,1173,1252187735,-18.60,-13.13,-15.73
3927,1174,1252187741,-18.51,-13.06,-15.64
3927,1175,1252187746,-18.42,-12.99,-15.56
3927,1176,1252187752,-18.32,-12.91,-15.48
3927,1177,1252187757,-18.23,-12.84,-15.40
3927,1178,1252187763,-18.14,-12.77,-15.31
3927,1179,1252187768,-18.05,-12.69,-15.23
3927,1180,1252187774,-17.96,-12.62,-15.15
3927,1181,1252187779,-17.87,-12.55,-15.07
3927,1182,1252187785,-17.78,-12.48,-14.99
3927,1183,1252187790,-17.69,-12.40,-14.91
3927,1184,1252187796,-17.60,-12.33,-14.82
3927,1185,1252187801,-17.50,-12.26,-14.74
3927,1186,1252187807,-17.41,-12.19,-14.66
3927,1187,1252187812,-17.32,-12.12,-14.58
3927,1188,1252187818,-17.23,-12.06,-14.50
3927,1189,1252187823,-17.14,-11.98,-14.42
3927,1190,1252187829,-17.05,-11.91,-14.34
3927,1191,1252187835,-16.96,-11.84,-14.26
3927,1192,1252187840,-16.87,-11.77,-14.18
3927,1193,1252187846,-16.78,-11.70,-14.10
3927,1194,1252187851,-16.70,-11.63,-14.03
3927,1195,1252187857,-16.60,-11.56,-13.95
3927,1196,1252187862,-16.51,-11.50,-13.87
3927,1197,1252187868,-16.42,-11.43,-13.79
3927,1198,1252187873,-16.33,-11.36,-13.71
3927,1199,1252187879,-16.24,-11.29,-13.63
3927,1200,1252187884,-16.16,-11.22,-13.55
3927,1201,1252187890,-16.07,-11.15,-13.48
3927,1202,1252187895,-15.98,-11.08,-13.40
3927,1203,1252187901,-15.89,-11.02,-13.32
3927,1204,1252187906,-15.81,-10.95,-13.24
3927,1205,1252187912,-15.73,-10.88,-13.17
3927,1206,1252187917,-15.65,-10.82,-13.09
3927,1207,1252187923,-15.56,-10.75,-13.02
3927,1208,1252187929,-15.48,-10.69,-12.94
3927,1209,1252187934,-15.39,-10.63,-12.87
3927,1210,1252187940,-15.31,-10.57,-12.79
3927,1211,1252187945,-15.22,-10.50,-12.72
3927,1212,1252187951,-15.13,-10.44,-12.65
3927,1213,1252187956,-15.04,-10.38,-12.57
3927,1214,1252187962,-14.96,-10.32,-12.50
3927,1215,1252187967,-14.87,-10.26,-12.43
3927,1216,1252187973,-14.78,-10.20,-12.35
3927,1217,1252187978,-14.70,-10.14,-12.28
3927,1218,1252187984,-14.61,-10.08,-12.21
3927,1219,1252187990,-14.53,-10.02,-12.14
3927,1220,1252187995,-14.45,-9.96,-12.07
3927,1221,1252188001,-14.37,-9.90,-12.00
