Line,Shot,Time,Min feather,Max feather,Avg feather
3503,4813,1251291137,-1.00,-0.87,-0.93
3503,4812,1251291142,-1.00,-0.86,-0.92
3503,4811,1251291148,-1.00,-0.89,-0.93
3503,4810,1251291153,-0.99,-0.89,-0.93
3503,4809,1251291159,-0.99,-0.89,-0.93
3503,4808,1251291164,-0.99,-0.89,-0.93
3503,4807,1251291170,-0.99,-0.89,-0.93
3503,4806,1251291175,-0.99,-0.89,-0.93
3503,4805,1251291181,-0.99,-0.90,-0.93
3503,4804,1251291186,-0.99,-0.89,-0.93
3503,4803,1251291192,-0.99,-0.89,-0.93
3503,4802,1251291197,-0.98,-0.89,-0.93
3503,4801,1251291203,-0.98,-0.89,-0.93
3503,4800,1251291208,-0.98,-0.89,-0.93
3503,4799,1251291214,-0.98,-0.89,-0.92
3503,4798,1251291220,-0.98,-0.88,-0.92
3503,4797,1251291225,-0.98,-0.88,-0.92
3503,4796,1251291231,-0.98,-0.88,-0.92
3503,4795,1251291236,-0.98,-0.88,-0.92
3503,4794,1251291242,-0.98,-0.88,-0.92
3503,4793,1251291247,-0.97,-0.88,-0.92
3503,4792,1251291253,-0.97,-0.88,-0.92
3503,4791,1251291258,-0.97,-0.88,-0.92
3503,4790,1251291264,-0.98,-0.88,-0.92
3503,4789,1251291269,-0.98,-0.88,-0.92
3503,4788,1251291275,-0.98,-0.88,-0.92
3503,4787,1251291280,-0.98,-0.88,-0.92
3503,4786,1251291285,-0.98,-0.88,-0.92
3503,4785,1251291291,-0.98,-0.88,-0.92
3503,4784,1251291296,-0.98,-0.88,-0.92
3503,4783,1251291302,-0.98,-0.88,-0.92
3503,4782,1251291307,-0.97,-0.88,-0.92
3503,4781,1251291313,-0.97,-0.88,-0.92
3503,4780,1251291319,-0.97,-0.88,-0.92
3503,4779,1251291324,-0.97,-0.88,-0.92
3503,4778,1251291329,-0.97,-0.87,-0.92
3503,4777,1251291335,-0.97,-0.87,-0.92
3503,4776,1251291340,-0.97,-0.87,-0.92
3503,4775,1251291346,-0.96,-0.87,-0.92
3503,4774,1251291351,-0.96,-0.87,-0.92
3503,4773,1251291357,-0.96,-0.86,-0.92
3503,4772,1251291362,-0.96,-0.86,-0.92
3503,4771,1251291368,-0.96,-0.86,-0.92
3503,4770,1251291373,-0.97,-0.86,-0.92
3503,4769,1251291379,-0.97,-0.86,-0.91
3503,4768,1251291384,-0.97,-0.86,-0.91
3503,4767,1251291390,-0.97,-0.86,-0.91
3503,4766,1251291395,-0.97,-0.86,-0.91
3503,4765,1251291401,-0.97,-0.85,-0.91
3503,4764,1251291406,-0.97,-0.85,-0.91
3503,4763,1251291412,-0.97,-0.85,-0.91
3503,4762,1251291417,-0.97,-0.85,-0.91
3503,4761,1251291423,-0.97,-0.85,-0.91
3503,4760,1251291428,-0.97,-0.85,-0.91
3503,4759,1251291433,-0.97,-0.85,-0.91
3503,4758,1251291439,-0.97,-0.84,-0.91
3503,4757,1251291444,-0.98,-0.84,-0.91
3503,4756,1251291450,-0.98,-0.84,-0.91
3503,4755,1251291455,-0.98,-0.84,-0.91
3503,4754,1251291461,-0.98,-0.84,-0.91
3503,4753,1251291466,-0.98,-0.84,-0.91
3503,4752,1251291472,-0.98,-0.84,-0.91
3503,4751,1251291477,-0.99,-0.84,-0.91
3503,4750,1251291483,-0.99,-0.84,-0.91
3503,4749,1251291488,-0.99,-0.83,-0.91
3503,4748,1251291494,-0.99,-0.83,-0.91
3503,4747,1251291499,-0.99,-0.83,-0.91
3503,4746,1251291505,-0.99,-0.83,-0.91
3503,4745,1251291510,-1.00,-0.83,-0.92
3503,4744,1251291516,-1.00,-0.83,-0.92
3503,4743,1251291521,-1.00,-0.83,-0.92
3503,4742,1251291527,-1.01,-0.83,-0.92
3503,4741,1251291532,-1.01,-0.83,-0.92
3503,4740,1251291538,-1.02,-0.83,-0.92
3503,4739,1251291543,-1.02,-0.83,-0.92
3503,4738,1251291549,-1.02,-0.83,-0.92
3503,4737,1251291554,-1.03,-0.83,-0.92
3503,4736,1251291559,-1.03,-0.83,-0.92
3503,4735,1251291565,-1.03,-0.83,-0.92
3503,4734,1251291570,-1.04,-0.83,-0.92
3503,4733,1251291576,-1.04,-0.83,-0.92
3503,4732,1251291582,-1.04,-0.83,-0.92
3503,4731,1251291587,-1.04,-0.83,-0.92
3503,4730,1251291592,-1.04,-0.83,-0.92
3503,4729,1251291598,-1.04,-0.83,-0.93
3503,4728,1251291603,-1.05,-0.83,-0.93
3503,4727,1251291609,-1.05,-0.83,-0.93
3503,4726,1251291614,-1.05,-0.83,-0.93
3503,4725,1251291620,-1.05,-0.83,-0.93
3503,4724,1251291625,-1.05,-0.83,-0.93
3503,4723,1251291631,-1.05,-0.83,-0.93
3503,4722,1251291636,-1.05,-0.82,-0.93
3503,4721,1251291642,-1.05,-0.82,-0.93
3503,4720,1251291647,-1.06,-0.82,-0.93
3503,4719,1251291653,-1.06,-0.83,-0.93
3503,4718,1251291658,-1.06,-0.83,-0.93
3503,4717,1251291664,-1.06,-0.83,-0.93
3503,4716,1251291669,-1.06,-0.83,-0.93
3503,4715,1251291675,-1.06,-0.83,-0.93
3503,4714,1251291680,-1.06,-0.83,-0.93
3503,4713,1251291686,-1.06,-0.83,-0.93
3503,4712,1251291691,-1.06,-0.83,-0.93
3503,4711,1251291697,-1.06,-0.83,-0.93
3503,4710,1251291702,-1.06,-0.83,-0.93
3503,4709,1251291708,-1.06,-0.83,-0.93
3503,4708,1251291713,-1.06,-0.83,-0.92
3503,4707,1251291719,-1.06,-0.83,-0.92
3503,4706,1251291724,-1.06,-0.83,-0.92
3503,4705,1251291730,-1.06,-0.83,-0.92
