Line,Shot,Time,Min feather,Max feather,Avg feather
4987,1851,1251788230,-6.25,-5.11,-5.63
4987,1852,1251788235,-6.20,-5.07,-5.59
4987,1853,1251788241,-6.17,-5.03,-5.55
4987,1854,1251788247,-6.12,-5.00,-5.51
4987,1855,1251788252,-6.07,-4.96,-5.46
4987,1856,1251788258,-6.02,-4.92,-5.42
4987,1857,1251788264,-5.97,-4.88,-5.38
4987,1858,1251788269,-5.92,-4.84,-5.33
4987,1859,1251788275,-5.88,-4.80,-5.29
4987,1860,1251788280,-5.83,-4.76,-5.25
4987,1861,1251788286,-5.79,-4.73,-5.21
4987,1862,1251788292,-5.74,-4.69,-5.16
4987,1863,1251788297,-5.70,-4.65,-5.12
4987,1864,1251788303,-5.65,-4.61,-5.08
4987,1865,1251788309,-5.61,-4.57,-5.04
4987,1866,1251788314,-5.56,-4.53,-5.00
4987,1867,1251788320,-5.51,-4.50,-4.95
4987,1868,1251788326,-5.47,-4.46,-4.91
4987,1869,1251788331,-5.42,-4.42,-4.87
4987,1870,1251788337,-5.38,-4.38,-4.83
4987,1871,1251788342,-5.33,-4.35,-4.79
4987,1872,1251788348,-5.29,-4.31,-4.75
4987,1873,1251788354,-5.25,-4.27,-4.71
4987,1874,1251788359,-5.20,-4.24,-4.67
4987,1875,1251788365,-5.16,-4.20,-4.63
4987,1876,1251788370,-5.12,-4.16,-4.59
4987,1877,1251788376,-5.07,-4.12,-4.55
4987,1878,1251788382,-5.03,-4.08,-4.51
4987,1879,1251788387,-4.99,-4.04,-4.47
4987,1880,1251788393,-4.94,-4.01,-4.43
4987,1881,1251788399,-4.90,-3.97,-4.39
4987,1882,1251788404,-4.85,-3.93,-4.35
4987,1883,1251788410,-4.81,-3.90,-4.31
4987,1884,1251788416,-4.77,-3.86,-4.27
4987,1885,1251788421,-4.72,-3.83,-4.23
4987,1886,1251788427,-4.68,-3.79,-4.19
4987,1887,1251788432,-4.64,-3.75,-4.15
4987,1888,1251788438,-4.59,-3.72,-4.11
4987,1889,1251788444,-4.55,-3.68,-4.07
4987,1890,1251788449,-4.51,-3.64,-4.03
4987,1891,1251788455,-4.47,-3.61,-3.99
4987,1892,1251788460,-4.43,-3.57,-3.95
4987,1893,1251788466,-4.39,-3.53,-3.91
4987,1894,1251788472,-4.35,-3.50,-3.87
4987,1895,1251788477,-4.31,-3.46,-3.84
4987,1896,1251788483,-4.27,-3.43,-3.80
4987,1897,1251788488,-4.23,-3.39,-3.76
4987,1898,1251788494,-4.19,-3.35,-3.72
4987,1899,1251788500,-4.15,-3.32,-3.68
4987,1900,1251788505,-4.11,-3.28,-3.65
4987,1901,1251788511,-4.07,-3.25,-3.61
4987,1902,1251788517,-4.03,-3.21,-3.57
4987,1903,1251788522,-3.99,-3.18,-3.53
