Line,Shot,Time,Min feather,Max feather,Avg feather
2867,4226,1251758983,2.24,2.39,2.30
2867,4225,1251758988,2.25,2.39,2.31
2867,4224,1251758994,2.26,2.40,2.31
2867,4223,1251758999,2.26,2.41,2.32
2867,4222,1251759004,2.27,2.41,2.33
2867,4221,1251759009,2.28,2.42,2.33
2867,4220,1251759015,2.29,2.43,2.34
2867,4219,1251759020,2.29,2.43,2.35
2867,4218,1251759026,2.30,2.44,2.35
2867,4217,1251759031,2.31,2.45,2.36
2867,4216,1251759036,2.31,2.45,2.37
2867,4215,1251759042,2.32,2.46,2.37
2867,4214,1251759047,2.33,2.47,2.38
2867,4213,1251759052,2.33,2.47,2.39
2867,4212,1251759058,2.34,2.48,2.39
2867,4211,1251759063,2.35,2.49,2.40
2867,4210,1251759069,2.36,2.49,2.41
2867,4209,1251759074,2.36,2.50,2.41
2867,4208,1251759079,2.37,2.51,2.42
2867,4207,1251759085,2.38,2.51,2.43
2867,4206,1251759090,2.38,2.52,2.43
2867,4205,1251759095,2.39,2.52,2.44
2867,4204,1251759101,2.39,2.53,2.44
2867,4203,1251759106,2.40,2.53,2.45
2867,4202,1251759111,2.41,2.54,2.46
2867,4201,1251759117,2.41,2.55,2.46
2867,4200,1251759122,2.42,2.55,2.47
2867,4199,1251759128,2.43,2.56,2.48
2867,4198,1251759133,2.43,2.57,2.48
2867,4197,1251759139,2.44,2.57,2.49
2867,4196,1251759144,2.45,2.58,2.50
2867,4195,1251759150,2.45,2.58,2.50
2867,4194,1251759155,2.46,2.59,2.51
2867,4193,1251759161,2.46,2.59,2.51
2867,4192,1251759167,2.47,2.60,2.52
2867,4191,1251759172,2.48,2.60,2.53
2867,4190,1251759178,2.48,2.61,2.53
2867,4189,1251759184,2.49,2.62,2.54
2867,4188,1251759190,2.49,2.62,2.54
2867,4187,1251759195,2.50,2.63,2.55
2867,4186,1251759201,2.51,2.64,2.56
2867,4185,1251759207,2.51,2.65,2.56
2867,4184,1251759213,2.52,2.65,2.57
2867,4183,1251759218,2.52,2.66,2.57
2867,4182,1251759224,2.53,2.67,2.58
2867,4181,1251759230,2.53,2.67,2.59
2867,4180,1251759236,2.54,2.68,2.59
2867,4179,1251759242,2.54,2.69,2.60
2867,4178,1251759247,2.55,2.69,2.60
2867,4177,1251759253,2.56,2.70,2.61
2867,4176,1251759259,2.56,2.70,2.61
2867,4175,1251759264,2.57,2.71,2.62
2867,4174,1251759270,2.57,2.71,2.63
2867,4173,1251759276,2.58,2.72,2.63
2867,4172,1251759282,2.59,2.72,2.64
2867,4171,1251759288,2.59,2.73,2.64
2867,4170,1251759293,2.60,2.73,2.65
2867,4169,1251759299,2.60,2.74,2.66
2867,4168,1251759305,2.61,2.75,2.66
2867,4167,1251759311,2.61,2.75,2.67
2867,4166,1251759316,2.62,2.76,2.67
2867,4165,1251759322,2.62,2.77,2.68
2867,4164,1251759328,2.63,2.77,2.68
2867,4163,1251759334,2.63,2.78,2.69
2867,4162,1251759339,2.64,2.79,2.69
2867,4161,1251759345,2.64,2.79,2.70
2867,4160,1251759350,2.65,2.80,2.70
2867,4159,1251759356,2.66,2.80,2.71
2867,4158,1251759362,2.66,2.81,2.72
2867,4157,1251759367,2.67,2.82,2.72
2867,4156,1251759373,2.67,2.82,2.73
2867,4068,1251759874,2.66,2.86,2.75
2867,4067,1251759880,2.65,2.85,2.75
2867,4066,1251759886,2.65,2.85,2.75
2867,4065,1251759892,2.65,2.85,2.74
2867,4064,1251759897,2.64,2.84,2.74
2867,4063,1251759903,2.64,2.84,2.73
2867,4062,1251759909,2.63,2.83,2.73
2867,4061,1251759915,2.63,2.83,2.72
2867,4060,1251759920,2.62,2.83,2.72
2867,4059,1251759926,2.62,2.82,2.72
2867,4058,1251759931,2.62,2.82,2.71
2867,4057,1251759937,2.61,2.82,2.71
2867,4056,1251759943,2.61,2.81,2.70
2867,4055,1251759948,2.60,2.81,2.70
2867,4054,1251759954,2.60,2.81,2.69
2867,4053,1251759960,2.59,2.80,2.69
2867,4052,1251759965,2.59,2.80,2.69
2867,4051,1251759971,2.58,2.80,2.68
2867,4050,1251759977,2.58,2.79,2.68
2867,4049,1251759982,2.58,2.79,2.67
2867,4048,1251759988,2.57,2.78,2.67
2867,4047,1251759994,2.57,2.78,2.66
2867,4046,1251759999,2.57,2.77,2.66
2867,4045,1251760005,2.56,2.77,2.66
2867,4044,1251760011,2.56,2.76,2.65
2867,4043,1251760016,2.55,2.76,2.65
2867,4042,1251760022,2.55,2.76,2.64
2867,4041,1251760028,2.55,2.75,2.64
2867,4040,1251760033,2.54,2.75,2.64
2867,4039,1251760039,2.54,2.74,2.63
2867,4038,1251760045,2.53,2.74,2.63
2867,4037,1251760050,2.53,2.74,2.62
2867,4036,1251760056,2.52,2.73,2.62
2867,4035,1251760062,2.52,2.73,2.61
2867,4034,1251760067,2.52,2.72,2.61
2867,4033,1251760073,2.51,2.72,2.61
2867,4032,1251760079,2.51,2.71,2.60
2867,4031,1251760084,2.50,2.71,2.60
2867,4030,1251760090,2.50,2.70,2.59
2867,4029,1251760096,2.50,2.70,2.59
2867,4028,1251760102,2.49,2.70,2.59
2867,4027,1251760107,2.49,2.69,2.58
2867,4026,1251760113,2.49,2.69,2.58
2867,4025,1251760119,2.48,2.68,2.57
2867,4024,1251760124,2.48,2.68,2.57
2867,4023,1251760130,2.47,2.68,2.57
2867,4022,1251760135,2.47,2.67,2.56
2867,4021,1251760141,2.46,2.67,2.56
2867,4020,1251760147,2.46,2.66,2.55
2867,4019,1251760153,2.46,2.66,2.55
2867,4018,1251760159,2.45,2.66,2.55
2867,4017,1251760164,2.45,2.65,2.54
2867,4016,1251760170,2.45,2.65,2.54
2867,4015,1251760176,2.44,2.64,2.53
2867,4014,1251760181,2.44,2.64,2.53
2867,4013,1251760187,2.43,2.63,2.53
2867,4012,1251760193,2.43,2.63,2.52
2867,4011,1251760198,2.43,2.63,2.52
2867,4010,1251760204,2.42,2.62,2.51
2867,4009,1251760210,2.42,2.62,2.51
2867,4008,1251760215,2.42,2.61,2.51
2867,4007,1251760221,2.41,2.61,2.50
2867,4006,1251760227,2.41,2.60,2.50
2867,4005,1251760232,2.40,2.60,2.49
2867,4004,1251760238,2.40,2.60,2.49
2867,4003,1251760244,2.40,2.59,2.49
2867,4002,1251760249,2.39,2.59,2.49
2867,4001,1251760255,2.39,2.59,2.48
2867,4000,1251760261,2.39,2.58,2.48
2867,3999,1251760267,2.38,2.58,2.47
2867,3998,1251760272,2.38,2.57,2.47
2867,3997,1251760278,2.38,2.57,2.47
2867,3996,1251760283,2.37,2.56,2.46
2867,3995,1251760289,2.37,2.56,2.46
2867,3994,1251760295,2.37,2.55,2.45
2867,3993,1251760300,2.36,2.55,2.45
2867,3992,1251760306,2.36,2.54,2.45
2867,3991,1251760311,2.36,2.54,2.44
2867,3990,1251760317,2.35,2.54,2.44
2867,3989,1251760322,2.35,2.53,2.43
2867,3988,1251760328,2.34,2.53,2.43
2867,3987,1251760333,2.34,2.52,2.43
2867,3986,1251760339,2.34,2.52,2.42
2867,3985,1251760345,2.33,2.51,2.42
2867,3984,1251760350,2.33,2.51,2.42
2867,3983,1251760356,2.33,2.50,2.41
2867,3982,1251760361,2.32,2.50,2.41
2867,3981,1251760367,2.32,2.50,2.41
2867,3980,1251760373,2.32,2.49,2.40
2867,3979,1251760378,2.31,2.49,2.40
2867,3978,1251760384,2.31,2.48,2.40
2867,3977,1251760389,2.30,2.48,2.39
2867,3976,1251760395,2.30,2.48,2.39
2867,3975,1251760400,2.30,2.47,2.39
2867,3974,1251760406,2.29,2.47,2.38
2867,3973,1251760411,2.29,2.46,2.38
2867,3972,1251760417,2.29,2.46,2.38
2867,3971,1251760423,2.28,2.45,2.37
2867,3970,1251760428,2.28,2.45,2.37
2867,3969,1251760434,2.27,2.44,2.37
2867,3968,1251760439,2.27,2.44,2.36
2867,3967,1251760445,2.26,2.44,2.36
2867,3966,1251760450,2.26,2.43,2.35
2867,3965,1251760456,2.26,2.43,2.35
2867,3964,1251760461,2.25,2.42,2.35
2867,3963,1251760467,2.25,2.42,2.34
2867,3962,1251760473,2.25,2.41,2.34
2867,3961,1251760478,2.24,2.41,2.34
2867,3960,1251760484,2.24,2.41,2.33
2867,3959,1251760489,2.23,2.40,2.33
2867,3958,1251760495,2.23,2.40,2.32
2867,3957,1251760500,2.23,2.39,2.32
2867,3956,1251760506,2.22,2.39,2.32
2867,3955,1251760512,2.22,2.38,2.31
2867,3954,1251760517,2.21,2.38,2.31
2867,3953,1251760523,2.21,2.38,2.31
2867,3952,1251760529,2.21,2.37,2.30
2867,3951,1251760534,2.20,2.37,2.30
2867,3950,1251760540,2.20,2.37,2.30
2867,3949,1251760545,2.19,2.36,2.29
2867,3948,1251760551,2.19,2.36,2.29
2867,3947,1251760556,2.19,2.35,2.29
2867,3946,1251760562,2.18,2.35,2.28
2867,3945,1251760568,2.18,2.35,2.28
2867,3944,1251760573,2.17,2.35,2.28
2867,3943,1251760579,2.17,2.34,2.27
2867,3942,1251760584,2.17,2.34,2.27
2867,3941,1251760590,2.16,2.33,2.27
2867,3940,1251760595,2.16,2.33,2.26
2867,3939,1251760601,2.15,2.33,2.26
2867,3938,1251760607,2.15,2.32,2.25
2867,3937,1251760612,2.14,2.32,2.25
2867,3936,1251760618,2.14,2.32,2.25
2867,3935,1251760623,2.14,2.31,2.24
2867,3934,1251760629,2.14,2.31,2.24
2867,3933,1251760634,2.13,2.30,2.24
2867,3932,1251760640,2.13,2.30,2.23
2867,3931,1251760646,2.13,2.30,2.23
2867,3930,1251760651,2.12,2.29,2.23
2867,3929,1251760657,2.12,2.29,2.22
2867,3928,1251760662,2.12,2.29,2.22
2867,3927,1251760668,2.11,2.28,2.22
2867,3926,1251760674,2.11,2.28,2.21
2867,3925,1251760679,2.11,2.27,2.21
2867,3924,1251760685,2.10,2.27,2.21
2867,3923,1251760690,2.10,2.26,2.20
2867,3922,1251760696,2.10,2.26,2.20
2867,3921,1251760702,2.10,2.26,2.20
2867,3920,1251760707,2.09,2.25,2.19
2867,3919,1251760713,2.09,2.25,2.19
2867,3918,1251760718,2.09,2.25,2.19
2867,3917,1251760724,2.09,2.24,2.18
2867,3916,1251760730,2.08,2.24,2.18
2867,3915,1251760735,2.08,2.24,2.18
2867,3914,1251760741,2.08,2.23,2.17
2867,3913,1251760746,2.08,2.23,2.17
2867,3912,1251760752,2.07,2.23,2.17
2867,3911,1251760758,2.07,2.23,2.17
2867,3910,1251760764,2.07,2.22,2.17
2867,3909,1251760769,2.07,2.22,2.16
2867,3908,1251760775,2.07,2.22,2.16
2867,3907,1251760781,2.06,2.22,2.16
2867,3906,1251760786,2.06,2.22,2.16
2867,3905,1251760792,2.06,2.22,2.16
2867,3904,1251760797,2.06,2.22,2.16
2867,3903,1251760803,2.06,2.22,2.15
2867,3902,1251760809,2.05,2.22,2.15
2867,3901,1251760814,2.05,2.22,2.15
2867,3900,1251760820,2.05,2.22,2.15
2867,3899,1251760826,2.05,2.21,2.15
2867,3898,1251760831,2.04,2.21,2.15
2867,3897,1251760837,2.04,2.21,2.15
2867,3896,1251760843,2.04,2.21,2.15
2867,3895,1251760848,2.04,2.21,2.15
2867,3894,1251760854,2.04,2.22,2.15
2867,3893,1251760859,2.04,2.22,2.15
2867,3892,1251760865,2.04,2.22,2.15
2867,3891,1251760871,2.04,2.22,2.15
2867,3890,1251760877,2.03,2.22,2.15
2867,3889,1251760882,2.03,2.22,2.15
2867,3888,1251760888,2.03,2.22,2.15
2867,3887,1251760894,2.03,2.22,2.15
2867,3886,1251760899,2.03,2.22,2.15
2867,3885,1251760905,2.03,2.22,2.15
2867,3884,1251760911,2.03,2.23,2.15
2867,3883,1251760916,2.03,2.23,2.15
2867,3882,1251760922,2.03,2.23,2.15
2867,3881,1251760928,2.03,2.23,2.15
2867,3880,1251760933,2.03,2.23,2.15
2867,3879,1251760939,2.03,2.23,2.15
2867,3878,1251760944,2.03,2.23,2.15
2867,3877,1251760950,2.03,2.23,2.15
2867,3876,1251760956,2.03,2.23,2.15
2867,3875,1251760961,2.03,2.23,2.15
2867,3874,1251760967,2.03,2.23,2.15
2867,3873,1251760973,2.03,2.23,2.15
2867,3872,1251760978,2.03,2.23,2.15
2867,3871,1251760984,2.04,2.23,2.15
2867,3752,1251761654,1.91,2.15,2.04
2867,3751,1251761660,1.91,2.15,2.04
2867,3750,1251761666,1.91,2.15,2.04
2867,3749,1251761671,1.90,2.15,2.03
2867,3748,1251761677,1.90,2.14,2.03
2867,3747,1251761682,1.90,2.14,2.03
2867,3746,1251761688,1.90,2.14,2.03
2867,3745,1251761693,1.89,2.14,2.02
2867,3744,1251761699,1.89,2.13,2.02
2867,3743,1251761705,1.89,2.13,2.02
2867,3742,1251761710,1.88,2.13,2.02
2867,3741,1251761716,1.88,2.13,2.01
2867,3740,1251761721,1.88,2.13,2.01
2867,3739,1251761727,1.87,2.12,2.01
2867,3738,1251761733,1.87,2.12,2.01
2867,3737,1251761738,1.87,2.12,2.00
2867,3736,1251761744,1.86,2.12,2.00
2867,3735,1251761749,1.86,2.11,2.00
2867,3734,1251761755,1.86,2.11,2.00
2867,3733,1251761760,1.85,2.11,1.99
2867,3732,1251761766,1.85,2.11,1.99
2867,3731,1251761771,1.85,2.11,1.99
2867,3730,1251761777,1.84,2.10,1.99
2867,3729,1251761782,1.84,2.10,1.98
2867,3728,1251761788,1.84,2.10,1.98
2867,3727,1251761793,1.83,2.10,1.98
2867,3726,1251761799,1.83,2.09,1.98
2867,3725,1251761805,1.83,2.09,1.97
2867,3724,1251761810,1.82,2.09,1.97
2867,3723,1251761816,1.82,2.09,1.97
2867,3722,1251761821,1.82,2.08,1.97
2867,3721,1251761827,1.81,2.08,1.96
2867,3720,1251761832,1.81,2.08,1.96
2867,3719,1251761838,1.81,2.07,1.96
2867,3718,1251761844,1.80,2.07,1.95
2867,3717,1251761849,1.80,2.07,1.95
2867,3716,1251761855,1.80,2.06,1.95
2867,3715,1251761861,1.79,2.06,1.95
2867,3714,1251761866,1.79,2.06,1.95
2867,3713,1251761872,1.79,2.05,1.94
2867,3712,1251761877,1.79,2.05,1.94
2867,3711,1251761883,1.78,2.05,1.94
2867,3710,1251761888,1.78,2.05,1.94
2867,3709,1251761894,1.78,2.04,1.93
2867,3594,1251762540,1.69,2.08,1.96
2867,3593,1251762545,1.69,2.08,1.96
2867,3592,1251762551,1.69,2.08,1.96
2867,3591,1251762557,1.69,2.08,1.96
2867,3590,1251762562,1.69,2.09,1.96
2867,3589,1251762568,1.69,2.09,1.96
2867,3588,1251762574,1.69,2.09,1.96
2867,3587,1251762579,1.69,2.09,1.97
2867,3586,1251762585,1.69,2.09,1.97
2867,3585,1251762591,1.69,2.09,1.97
2867,3584,1251762596,1.69,2.09,1.97
2867,3583,1251762602,1.69,2.09,1.97
2867,3582,1251762608,1.69,2.10,1.97
2867,3581,1251762613,1.69,2.10,1.97
2867,3580,1251762619,1.70,2.10,1.97
2867,3579,1251762625,1.70,2.10,1.97
2867,3578,1251762630,1.70,2.10,1.97
2867,3577,1251762636,1.70,2.10,1.97
2867,3576,1251762642,1.70,2.10,1.98
2867,3575,1251762647,1.70,2.10,1.98
2867,3574,1251762653,1.70,2.10,1.98
2867,3573,1251762659,1.70,2.10,1.98
2867,3572,1251762664,1.70,2.11,1.98
2867,3571,1251762670,1.71,2.11,1.98
2867,3570,1251762676,1.71,2.11,1.98
2867,3569,1251762681,1.71,2.11,1.98
2867,3568,1251762687,1.71,2.11,1.98
2867,3567,1251762693,1.71,2.11,1.98
2867,3566,1251762698,1.71,2.11,1.98
2867,3565,1251762704,1.71,2.11,1.98
2867,3564,1251762710,1.71,2.11,1.98
2867,3563,1251762715,1.71,2.11,1.98
2867,3562,1251762721,1.71,2.11,1.98
2867,3561,1251762727,1.72,2.10,1.98
2867,3560,1251762733,1.72,2.11,1.98
2867,3559,1251762738,1.72,2.11,1.98
2867,3558,1251762744,1.72,2.11,1.99
2867,3557,1251762750,1.72,2.11,1.99
2867,3556,1251762755,1.72,2.11,1.99
2867,3555,1251762761,1.72,2.11,1.99
2867,3554,1251762767,1.72,2.11,1.99
2867,3553,1251762772,1.73,2.11,1.99
2867,3552,1251762778,1.73,2.11,1.99
2867,3551,1251762783,1.73,2.11,1.99
2867,3550,1251762789,1.73,2.12,1.99
2867,3549,1251762795,1.73,2.12,1.99
2867,3548,1251762800,1.73,2.12,2.00
2867,3547,1251762806,1.73,2.12,2.00
2867,3546,1251762812,1.73,2.12,2.00
2867,3545,1251762818,1.73,2.12,2.00
2867,3544,1251762823,1.73,2.12,2.00
2867,3543,1251762829,1.74,2.13,2.00
2867,3542,1251762834,1.74,2.13,2.00
2867,3541,1251762840,1.74,2.13,2.01
2867,3540,1251762846,1.74,2.13,2.01
2867,3539,1251762852,1.74,2.13,2.01
2867,3538,1251762858,1.74,2.14,2.01
2867,3537,1251762863,1.74,2.14,2.01
2867,3536,1251762869,1.74,2.14,2.02
2867,3535,1251762875,1.74,2.14,2.02
2867,3534,1251762880,1.74,2.15,2.02
2867,3533,1251762886,1.74,2.15,2.02
2867,3532,1251762892,1.74,2.15,2.02
2867,3531,1251762897,1.75,2.15,2.03
2867,3530,1251762903,1.75,2.15,2.03
2867,3529,1251762908,1.75,2.16,2.03
2867,3436,1251763437,2.11,2.55,2.39
2867,3435,1251763443,2.12,2.56,2.40
2867,3434,1251763449,2.12,2.56,2.40
2867,3433,1251763454,2.13,2.57,2.41
2867,3432,1251763460,2.13,2.57,2.41
2867,3431,1251763466,2.14,2.58,2.42
2867,3430,1251763471,2.14,2.58,2.42
2867,3429,1251763477,2.15,2.58,2.43
2867,3428,1251763483,2.15,2.59,2.43
2867,3427,1251763488,2.16,2.59,2.44
2867,3426,1251763494,2.16,2.60,2.44
2867,3425,1251763500,2.17,2.60,2.45
2867,3424,1251763505,2.18,2.60,2.45
2867,3423,1251763511,2.18,2.61,2.46
2867,3422,1251763516,2.18,2.61,2.46
2867,3421,1251763522,2.19,2.61,2.47
2867,3420,1251763528,2.19,2.62,2.47
2867,3419,1251763533,2.20,2.62,2.47
2867,3418,1251763539,2.20,2.63,2.48
2867,3417,1251763545,2.21,2.63,2.49
2867,3416,1251763550,2.22,2.64,2.49
2867,3415,1251763556,2.22,2.64,2.49
2867,3414,1251763561,2.23,2.64,2.50
2867,3413,1251763567,2.23,2.65,2.50
2867,3412,1251763572,2.24,2.65,2.51
2867,3411,1251763578,2.24,2.66,2.51
2867,3410,1251763584,2.25,2.66,2.52
2867,3409,1251763589,2.25,2.67,2.52
2867,3408,1251763595,2.26,2.67,2.53
2867,3407,1251763600,2.26,2.68,2.53
2867,3406,1251763606,2.27,2.68,2.54
2867,3405,1251763612,2.27,2.69,2.54
2867,3404,1251763617,2.28,2.69,2.55
2867,3403,1251763623,2.28,2.69,2.55
2867,3402,1251763629,2.29,2.70,2.55
2867,3401,1251763634,2.29,2.70,2.56
2867,3400,1251763640,2.30,2.70,2.56
2867,3399,1251763645,2.30,2.71,2.57
2867,3398,1251763651,2.30,2.71,2.57
2867,3397,1251763657,2.31,2.71,2.58
2867,3396,1251763662,2.31,2.72,2.58
2867,3395,1251763668,2.32,2.72,2.58
2867,3394,1251763673,2.32,2.73,2.59
2867,3393,1251763679,2.33,2.73,2.59
2867,3392,1251763685,2.33,2.73,2.59
2867,3391,1251763690,2.33,2.74,2.60
2867,3390,1251763696,2.34,2.74,2.60
2867,3389,1251763701,2.34,2.74,2.60
2867,3388,1251763707,2.34,2.75,2.61
2867,3387,1251763713,2.35,2.75,2.61
2867,3386,1251763718,2.35,2.75,2.61
2867,3385,1251763724,2.35,2.76,2.62
2867,3384,1251763730,2.36,2.76,2.62
2867,3383,1251763735,2.36,2.76,2.63
2867,3382,1251763741,2.36,2.77,2.63
2867,3381,1251763747,2.37,2.77,2.63
2867,3380,1251763753,2.37,2.78,2.64
2867,3379,1251763759,2.37,2.78,2.64
2867,3378,1251763764,2.38,2.78,2.64
2867,3377,1251763770,2.38,2.79,2.65
2867,3376,1251763776,2.38,2.79,2.65
2867,3375,1251763781,2.38,2.79,2.65
2867,3374,1251763787,2.39,2.80,2.66
2867,3373,1251763793,2.39,2.80,2.66
2867,3372,1251763798,2.40,2.81,2.66
2867,3371,1251763804,2.40,2.81,2.67
2867,3370,1251763810,2.40,2.82,2.67
2867,3369,1251763815,2.41,2.82,2.68
2867,3368,1251763821,2.41,2.82,2.68
2867,3367,1251763826,2.41,2.83,2.68
2867,3366,1251763832,2.42,2.83,2.69
2867,3365,1251763837,2.42,2.84,2.69
2867,3364,1251763843,2.42,2.84,2.70
2867,3363,1251763848,2.43,2.85,2.70
